num,reg,pos,loc,res,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
20,0,20, 1050579,SDC, 547, 148, 8562, 0, 5821, 2693, 1, 464, 694, 0, 193, 33106, 392, 3, 43, 6602, 299, 556, 5, 13269, 9256, 19475, 0, 0, 25, 4707, 4887, 8478, 42, 0, 0, 18, 20, 158, 3, 33925, 25176, 28626, 2, 0, 0, 316
21,1,27, 1057586,benign, 763, 150, 8567, 0, 5827, 2694, 1, 464, 699, 0, 195, 34016, 397, 3, 43, 7413, 315, 502, 5, 13845, 9858, 19496, 0, 0, 25, 4759, 4896, 8476, 42, 0, 0, 18, 20, 158, 3, 34500, 26108, 29384, 2, 0, 0, 376
22,5,3, 1053115,benign, 618, 148, 8560, 0, 5826, 2691, 2, 464, 699, 0, 199, 33686, 397, 3, 43, 7217, 342, 729, 5, 13495, 9520, 19497, 0, 0, 25, 4844, 4878, 8484, 42, 0, 0, 18, 20, 168, 3, 33966, 25397, 28650, 2, 0, 0, 319
23,7,18, 1051931,benign, 584, 148, 8563, 0, 5831, 2695, 4, 464, 699, 0, 197, 33167, 397, 3, 42, 7167, 262, 449, 5, 12953, 9028, 19502, 0, 0, 25, 4721, 4884, 8483, 42, 0, 0, 19, 22, 161, 3, 34476, 25666, 28968, 2, 0, 0, 317
24,7,21, 1053332,benign, 604, 148, 8560, 4, 5829, 2695, 1, 464, 699, 0, 199, 33490, 397, 3, 43, 6808, 432, 443, 5, 13189, 9185, 19479, 0, 0, 25, 4796, 4847, 8485, 42, 0, 0, 18, 20, 187, 4, 34086, 25733, 29021, 2, 0, 0, 316
25,6,8, 1053510,benign, 630, 148, 8566, 0, 5826, 2693, 1, 464, 699, 0, 197, 33420, 397, 3, 42, 7135, 318, 465, 5, 13272, 9046, 19492, 0, 0, 25, 4732, 4861, 8482, 42, 0, 0, 18, 20, 159, 3, 34206, 25738, 29082, 2, 0, 0, 385
26,3,17, 1050317,benign, 539, 148, 8561, 0, 5828, 2694, 1, 464, 700, 0, 197, 33524, 397, 3, 41, 7027, 327, 456, 5, 13229, 9310, 19503, 0, 0, 25, 4701, 4899, 8481, 42, 0, 0, 18, 20, 160, 3, 34187, 25281, 28578, 2, 0, 0, 375
27,2,26, 1055688,benign, 680, 148, 8571, 4, 5830, 2695, 2, 464, 699, 0, 199, 34012, 397, 3, 41, 7287, 467, 448, 5, 13385, 9419, 19478, 0, 0, 25, 4771, 4828, 8485, 42, 0, 0, 18, 20, 160, 4, 34203, 25238, 28508, 2, 0, 0, 317
28,6,25, 1053888,benign, 623, 149, 8564, 4, 5823, 2692, 2, 464, 699, 0, 193, 33091, 397, 3, 41, 6747, 281, 442, 5, 13045, 9075, 19461, 0, 0, 25, 4731, 4913, 8485, 42, 0, 0, 18, 20, 160, 3, 34053, 25280, 28545, 2, 0, 0, 319
29,7,23, 1053856,benign, 623, 148, 8561, 4, 5830, 2694, 1, 464, 699, 0, 196, 33641, 397, 3, 41, 6838, 313, 510, 5, 13212, 9221, 19479, 0, 0, 25, 4764, 4845, 8488, 42, 0, 0, 18, 20, 158, 2, 34073, 25104, 28493, 2, 0, 0, 317
30,3,29, 1057954,benign, 784, 147, 8573, 0, 5826, 2692, 2, 464, 699, 0, 200, 34352, 397, 3, 42, 7334, 279, 459, 5, 13777, 9818, 19508, 0, 0, 25, 4801, 4929, 8484, 42, 0, 0, 18, 20, 361, 4, 35042, 25755, 29086, 2, 0, 0, 317
31,5,3, 1056230,benign, 720, 148, 8566, 0, 5828, 2689, 1, 464, 699, 0, 196, 34227, 397, 3, 42, 7150, 304, 446, 5, 13937, 9948, 19505, 0, 0, 25, 4831, 4805, 8476, 40, 0, 0, 18, 20, 158, 4, 34500, 25928, 29200, 2, 0, 0, 319
32,10,18, 1052626,benign, 610, 148, 8564, 0, 5826, 2688, 1, 464, 699, 0, 200, 33767, 397, 3, 43, 6877, 304, 443, 5, 13415, 9461, 19493, 0, 0, 25, 4731, 4871, 8481, 42, 0, 0, 18, 20, 158, 4, 34218, 25495, 28773, 1, 0, 0, 317
33,0,28, 1055352,benign, 669, 146, 8567, 4, 5823, 2688, 1, 464, 699, 0, 196, 33138, 397, 3, 42, 7143, 287, 511, 5, 13027, 9083, 19472, 0, 0, 25, 4727, 4887, 8487, 42, 0, 0, 18, 20, 158, 3, 33550, 25649, 29079, 2, 0, 0, 317
34,3,0, 1053886,SDC, 644, 149, 8566, 0, 5821, 2694, 1, 464, 694, 0, 196, 33617, 392, 3, 41, 7094, 329, 443, 5, 13812, 9821, 19471, 0, 0, 25, 4726, 4913, 8477, 42, 0, 0, 18, 20, 210, 3, 33827, 25680, 28984, 2, 0, 0, 317
35,6,29, 1051593,benign, 582, 149, 8558, 0, 5824, 2693, 1, 464, 699, 0, 197, 33461, 397, 3, 40, 6929, 335, 443, 5, 13199, 9243, 19502, 0, 0, 25, 4723, 4876, 8477, 40, 0, 0, 18, 20, 160, 3, 34364, 25901, 29249, 2, 0, 0, 319
36,3,6, 1056043,benign, 717, 147, 8572, 0, 5821, 2688, 2, 464, 699, 0, 193, 33679, 397, 3, 43, 7614, 288, 449, 5, 13450, 9512, 19509, 0, 0, 25, 4751, 4889, 8488, 42, 0, 0, 18, 20, 158, 3, 34275, 25916, 29292, 2, 0, 0, 320
37,4,27, 1050778,benign, 544, 148, 8559, 0, 5825, 2688, 1, 464, 699, 0, 200, 33439, 397, 3, 40, 6612, 297, 437, 5, 12987, 9028, 19497, 0, 0, 25, 4811, 4978, 8483, 42, 0, 0, 18, 20, 152, 2, 33743, 25369, 28644, 1, 0, 0, 384
38,5,31, 1053848,benign, 622, 148, 8582, 4, 5829, 2685, 2, 464, 699, 0, 209, 33940, 397, 3, 41, 7028, 330, 443, 5, 13490, 9316, 19470, 0, 0, 25, 4714, 4899, 8482, 42, 0, 0, 18, 20, 157, 3, 34543, 25286, 28573, 2, 0, 0, 384
39,10,9, 1051548,benign, 550, 148, 8571, 4, 5829, 2686, 1, 464, 699, 0, 194, 33481, 397, 3, 41, 6652, 307, 447, 5, 13172, 9142, 19486, 0, 0, 25, 4903, 4697, 8478, 42, 0, 0, 18, 20, 158, 3, 33582, 25007, 28356, 2, 0, 0, 321
40,10,11, 1054456,benign, 642, 148, 8567, 4, 5828, 2695, 1, 464, 699, 0, 194, 33520, 397, 3, 43, 6957, 291, 518, 5, 13180, 9241, 19482, 0, 0, 25, 4766, 4965, 8485, 42, 0, 0, 18, 20, 160, 3, 33654, 25738, 29004, 2, 0, 0, 320
41,0,26, 1059555,benign, 517, 148, 8561, 0, 5826, 2693, 1, 464, 699, 0, 196, 33035, 397, 3, 41, 6397, 471, 442, 5, 13449, 9220, 19513, 0, 0, 25, 4707, 4902, 8482, 36, 0, 0, 18, 20, 153, 2, 34143, 24914, 28209, 2, 0, 0, 384
42,1,9, 1057052,benign, 723, 148, 8582, 4, 5829, 2696, 1, 464, 699, 0, 196, 33943, 397, 3, 41, 7320, 304, 444, 5, 13465, 9489, 19495, 0, 0, 25, 4730, 4870, 8474, 42, 0, 0, 18, 20, 233, 3, 34306, 25416, 28712, 2, 0, 0, 376
43,4,20, 1052718,benign, 604, 148, 8575, 0, 5828, 2687, 2, 464, 699, 0, 199, 33341, 397, 3, 41, 7296, 283, 446, 5, 13722, 9725, 19514, 0, 0, 25, 4718, 4879, 8486, 42, 0, 0, 18, 20, 153, 2, 34504, 25395, 28784, 1, 0, 0, 319
44,3,24, 1055339,benign, 697, 149, 8562, 0, 5822, 2685, 2, 464, 699, 0, 196, 33983, 397, 3, 42, 7097, 367, 511, 5, 13615, 9689, 19496, 0, 0, 25, 4785, 4959, 8483, 42, 0, 0, 18, 20, 158, 4, 34680, 25823, 29260, 2, 0, 0, 384
45,2,23, 1054893,SDC, 687, 148, 8566, 0, 5821, 2693, 2, 464, 695, 0, 200, 34033, 392, 3, 41, 7440, 300, 443, 5, 13778, 9773, 19486, 0, 0, 25, 4717, 4879, 8476, 42, 0, 0, 18, 20, 158, 4, 34747, 25647, 28900, 2, 0, 0, 317
46,5,21, 1054075,benign, 647, 148, 8566, 0, 5824, 2688, 3, 464, 699, 0, 196, 33583, 397, 3, 41, 7087, 329, 446, 5, 13382, 9396, 19497, 0, 0, 25, 4788, 4983, 8479, 42, 0, 0, 18, 20, 158, 3, 34352, 25526, 28788, 2, 0, 0, 379
47,3,5, 1054249,SDC, 657, 147, 8564, 0, 5822, 2697, 1, 464, 694, 0, 198, 33631, 392, 3, 41, 6797, 320, 442, 5, 13074, 9088, 19484, 0, 0, 25, 4780, 4941, 8476, 42, 0, 0, 18, 20, 160, 3, 33841, 25792, 29125, 2, 0, 0, 317
48,2,3, 1052937,SDC, 620, 150, 8557, 0, 5819, 2690, 2, 464, 694, 0, 198, 33855, 392, 3, 41, 7262, 326, 446, 5, 13602, 9627, 19503, 0, 0, 25, 4716, 4879, 8478, 42, 0, 0, 18, 20, 157, 3, 34499, 25329, 28689, 2, 0, 0, 384
49,5,22, 1050318,benign, 530, 149, 8557, 0, 5828, 2685, 1, 464, 699, 0, 201, 33383, 397, 3, 42, 6627, 326, 559, 5, 12997, 9090, 19491, 0, 0, 25, 4709, 4898, 8488, 42, 0, 0, 18, 20, 158, 4, 33881, 25373, 28831, 2, 0, 0, 317
50,10,9, 1052573,benign, 605, 149, 8563, 0, 5828, 2690, 2, 464, 699, 0, 196, 33357, 397, 3, 41, 6819, 287, 444, 5, 13307, 9309, 19493, 0, 0, 25, 4733, 4904, 8481, 41, 0, 0, 18, 20, 160, 3, 34042, 25452, 28732, 2, 0, 0, 320
51,5,21, 1058338,benign, 786, 148, 8580, 0, 5829, 2690, 1, 464, 699, 0, 199, 34205, 397, 3, 42, 7259, 472, 443, 5, 13640, 9592, 19513, 0, 0, 25, 4719, 4875, 8477, 42, 0, 0, 19, 22, 169, 3, 34808, 25806, 29101, 2, 0, 0, 527
52,5,9, 1058071,benign, 773, 149, 8584, 0, 5834, 2686, 2, 464, 699, 0, 197, 34515, 397, 3, 42, 7269, 329, 581, 5, 14221, 10185, 19545, 0, 0, 25, 4729, 4878, 8484, 42, 0, 0, 18, 20, 159, 3, 34784, 26110, 29362, 2, 0, 0, 447
53,5,16, 1052564,benign, 582, 147, 8558, 4, 5823, 2687, 1, 464, 699, 0, 199, 33349, 397, 3, 44, 7243, 286, 443, 5, 13244, 9239, 19479, 0, 0, 25, 4869, 4910, 8480, 42, 0, 0, 18, 20, 202, 3, 34236, 25604, 28869, 2, 0, 0, 319
54,6,5, 1058662,benign, 798, 149, 8578, 0, 5827, 2695, 6, 464, 699, 0, 198, 33974, 397, 3, 42, 7749, 289, 441, 5, 13588, 9583, 19490, 0, 0, 25, 4767, 4956, 8493, 42, 0, 0, 18, 20, 158, 3, 34575, 25903, 29285, 2, 0, 0, 319
55,0,31, 1051007,benign, 552, 148, 8557, 0, 5822, 2692, 1, 464, 699, 0, 195, 33416, 397, 3, 41, 6626, 305, 448, 5, 13148, 9168, 19525, 0, 0, 25, 4771, 4830, 8482, 42, 0, 0, 18, 20, 158, 4, 33859, 25233, 28589, 2, 0, 0, 319
56,3,31, 1052965,SDC, 622, 149, 8561, 0, 5826, 2697, 0, 464, 694, 0, 194, 33312, 392, 3, 41, 6947, 471, 445, 5, 13679, 9718, 19500, 0, 0, 25, 4716, 4887, 8491, 42, 0, 0, 18, 20, 158, 4, 34220, 25306, 28584, 2, 0, 0, 447
57,9,14, 1051678,benign, 589, 147, 8562, 0, 5828, 2691, 1, 464, 699, 0, 195, 33417, 397, 3, 41, 7108, 327, 454, 5, 13727, 9729, 19521, 0, 0, 25, 4716, 4888, 8482, 42, 0, 0, 18, 20, 158, 3, 33834, 25352, 28618, 2, 0, 0, 319
58,7,14, 1060401,benign, 809, 147, 8577, 0, 5829, 2691, 1, 464, 699, 0, 200, 33917, 397, 3, 41, 7462, 331, 692, 5, 14359, 10320, 19569, 0, 0, 25, 4787, 4944, 8493, 42, 0, 0, 18, 20, 160, 2, 35036, 25983, 29269, 2, 0, 0, 376
59,2,11, 1058370,benign, 782, 148, 8571, 0, 5828, 2692, 2, 464, 699, 0, 199, 33867, 397, 3, 41, 7798, 474, 446, 5, 14075, 9820, 19509, 0, 0, 25, 4719, 4924, 8490, 41, 0, 0, 19, 22, 362, 3, 34795, 25881, 29228, 2, 0, 0, 319
60,8,19, 1058831,benign, 797, 148, 8582, 0, 5824, 2690, 1, 464, 699, 0, 195, 33809, 397, 3, 43, 7262, 312, 442, 5, 13964, 9956, 19496, 0, 0, 25, 4753, 4896, 8476, 42, 0, 0, 18, 20, 160, 3, 34464, 26244, 29754, 2, 0, 0, 317
61,9,12, 1056798,benign, 737, 148, 8571, 0, 5826, 2695, 2, 464, 699, 0, 201, 33950, 397, 3, 41, 7704, 530, 454, 5, 13387, 9434, 19520, 0, 0, 25, 4730, 4895, 8483, 42, 0, 0, 18, 20, 159, 3, 34544, 26030, 29549, 2, 0, 0, 318
62,10,2, 1060149,benign, 513, 149, 8552, 0, 5821, 2693, 2, 464, 699, 0, 192, 33720, 397, 3, 39, 6540, 255, 440, 5, 13071, 9096, 19524, 0, 0, 25, 4688, 4918, 8474, 34, 0, 0, 18, 20, 161, 2, 34318, 25057, 28302, 2, 0, 0, 376
63,8,28, 1060377,crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
64,3,3, 1057469,SDC, 679, 22, 8574, 0, 5826, 2699, 2, 464, 694, 0, 194, 34037, 392, 3, 41, 7546, 315, 445, 5, 13826, 9840, 19494, 0, 0, 25, 4734, 4874, 8478, 40, 0, 0, 18, 20, 158, 4, 34415, 26327, 29590, 2, 0, 0, 319
65,8,11, 1056217,benign, 724, 148, 8574, 0, 5824, 2690, 2, 464, 699, 0, 201, 33922, 397, 3, 43, 7525, 321, 447, 5, 13434, 9410, 19491, 0, 0, 25, 4724, 4916, 8491, 42, 0, 0, 18, 20, 158, 3, 34483, 25950, 29269, 2, 0, 0, 316
66,4,1, 1053990,benign, 645, 147, 8567, 1, 5823, 2686, 1, 464, 700, 0, 199, 33781, 397, 3, 41, 7558, 300, 453, 5, 13864, 9853, 19505, 0, 0, 25, 4800, 4963, 8488, 42, 0, 0, 18, 20, 160, 3, 34242, 25435, 28721, 2, 0, 0, 320
67,6,13, 1058901,benign, 799, 148, 8586, 0, 5824, 2687, 1, 464, 699, 0, 200, 33770, 397, 3, 42, 7918, 311, 501, 5, 14149, 10135, 19551, 0, 0, 25, 4778, 4947, 8484, 42, 0, 0, 18, 20, 158, 4, 34703, 25779, 29067, 2, 0, 0, 319
68,4,7, 1054819,benign, 672, 147, 8568, 1, 5828, 2691, 3, 464, 699, 0, 200, 33890, 397, 3, 41, 7456, 466, 447, 5, 13702, 9781, 19504, 0, 0, 25, 4784, 4835, 8490, 42, 0, 0, 18, 20, 158, 3, 34255, 25489, 28734, 2, 0, 0, 446
69,2,30, 1053891,SDC, 643, 148, 8573, 0, 5825, 2693, 1, 464, 694, 0, 199, 33120, 392, 3, 42, 6953, 291, 504, 5, 13117, 9116, 19488, 0, 0, 25, 4949, 4646, 8480, 41, 0, 0, 18, 20, 168, 3, 34509, 25872, 29179, 2, 0, 0, 316
70,3,5, 1052717,SDC, 609, 149, 8563, 0, 5820, 2688, 1, 464, 694, 0, 200, 33785, 392, 3, 41, 7154, 296, 445, 5, 13393, 9371, 19487, 0, 0, 25, 4977, 4745, 8481, 42, 0, 0, 18, 20, 166, 2, 34430, 25525, 28844, 2, 0, 0, 320
71,5,17, 1059776,benign, 495, 147, 8552, 3, 5824, 2691, 2, 464, 699, 0, 190, 33291, 397, 3, 41, 6439, 287, 445, 5, 12601, 8585, 19479, 0, 0, 25, 4811, 5017, 8483, 42, 0, 0, 18, 20, 157, 4, 33406, 25287, 28550, 2, 0, 0, 317
72,1,29, 1050849,benign, 552, 148, 8556, 0, 5827, 2687, 1, 464, 699, 0, 195, 33457, 397, 3, 41, 6839, 287, 442, 5, 13172, 9212, 19491, 0, 0, 25, 4719, 4885, 8484, 42, 0, 0, 18, 20, 172, 4, 34260, 25162, 28441, 2, 0, 0, 319
73,6,3, 1050199,benign, 535, 148, 8551, 0, 5830, 2693, 1, 464, 699, 0, 196, 33320, 397, 3, 41, 6660, 333, 446, 5, 13383, 9376, 19521, 0, 0, 25, 4701, 4902, 8484, 42, 0, 0, 18, 20, 158, 3, 34104, 25411, 28710, 2, 0, 0, 317
74,4,14, 1059969,benign, 816, 147, 8571, 0, 5830, 2696, 1, 464, 699, 0, 206, 33918, 397, 3, 41, 7414, 312, 497, 5, 13688, 9742, 19498, 0, 0, 25, 4726, 4883, 8497, 42, 0, 0, 18, 20, 153, 2, 34836, 25882, 29364, 1, 0, 0, 316
75,5,23, 1056510,benign, 722, 147, 8568, 0, 5825, 2690, 1, 464, 699, 0, 197, 33437, 397, 3, 41, 7368, 288, 444, 5, 13758, 9760, 19500, 0, 0, 25, 4795, 4848, 8488, 42, 0, 0, 18, 20, 168, 3, 34187, 25393, 28669, 2, 0, 0, 376
76,7,8, 1052607,benign, 601, 146, 8567, 0, 5832, 2691, 1, 464, 699, 0, 200, 33966, 397, 3, 41, 6760, 299, 519, 5, 13306, 9329, 19499, 0, 0, 25, 4745, 4898, 8489, 42, 0, 0, 18, 20, 160, 3, 34052, 25553, 28824, 2, 0, 0, 378
77,4,17, 1057780,benign, 745, 147, 8574, 3, 5825, 2691, 2, 464, 699, 0, 199, 34122, 397, 3, 42, 7318, 272, 618, 5, 13464, 9471, 19471, 0, 0, 25, 4713, 4885, 8492, 42, 0, 0, 18, 20, 153, 2, 34690, 25936, 29232, 1, 0, 0, 442
78,7,20, 1051488,benign, 548, 148, 8556, 4, 5829, 2697, 4, 464, 699, 0, 206, 33212, 397, 3, 41, 6708, 311, 444, 5, 13470, 9479, 19477, 0, 0, 25, 4718, 4887, 8483, 42, 0, 0, 18, 20, 158, 3, 33703, 25507, 28860, 2, 0, 0, 446
79,0,5, 1056580,benign, 709, 147, 8578, 4, 5825, 2691, 1, 464, 699, 0, 195, 33679, 397, 3, 41, 7068, 306, 509, 5, 13536, 9406, 19467, 0, 0, 25, 4719, 4888, 8483, 42, 0, 0, 18, 20, 158, 4, 34347, 25520, 28782, 2, 0, 0, 317
80,7,24, 1057122,benign, 751, 148, 8564, 0, 5825, 2694, 1, 464, 699, 0, 199, 34183, 397, 3, 41, 7351, 307, 731, 5, 13651, 9660, 19507, 0, 0, 25, 4741, 4897, 8481, 42, 0, 0, 18, 20, 158, 4, 34298, 25574, 28872, 2, 0, 0, 317
81,5,7, 1056744,benign, 714, 150, 8573, 4, 5827, 2695, 1, 464, 699, 0, 197, 33906, 397, 3, 41, 7107, 238, 712, 5, 13425, 9474, 19464, 0, 0, 25, 5072, 4742, 8483, 42, 0, 0, 18, 20, 160, 3, 34336, 25920, 29208, 2, 0, 0, 316
82,7,8, 1049888,benign, 500, 145, 8549, 4, 5827, 2693, 2, 464, 699, 0, 193, 33151, 397, 3, 43, 6377, 316, 456, 5, 13099, 9092, 19447, 0, 0, 25, 4474, 5170, 8474, 42, 0, 0, 18, 20, 172, 3, 33643, 25150, 28553, 2, 0, 0, 320
83,7,4, 1050481,benign, 546, 149, 8558, 0, 5826, 2691, 3, 464, 699, 0, 196, 33301, 397, 3, 41, 6486, 315, 444, 5, 13057, 9088, 19504, 0, 0, 25, 4687, 4911, 8484, 42, 0, 0, 18, 20, 158, 3, 33759, 25182, 28638, 2, 0, 0, 378
84,2,29, 1058624,benign, 772, 147, 8577, 4, 5830, 2694, 1, 464, 699, 0, 195, 33534, 397, 3, 41, 7249, 552, 518, 5, 13399, 9397, 19477, 0, 0, 25, 4724, 4872, 8480, 42, 0, 0, 18, 20, 199, 4, 34672, 25641, 28930, 2, 0, 0, 319
85,5,26, 1057933,benign, 772, 149, 8576, 0, 5824, 2687, 1, 464, 699, 0, 202, 34087, 397, 3, 41, 7513, 287, 443, 5, 13731, 9740, 19504, 0, 0, 25, 4725, 4877, 8487, 42, 0, 0, 18, 20, 168, 3, 35020, 25958, 29251, 2, 0, 0, 319
86,0,30, 1055441,benign, 691, 148, 8571, 0, 5825, 2690, 4, 464, 699, 0, 196, 34074, 397, 3, 41, 7307, 331, 505, 5, 13639, 9662, 19492, 0, 0, 25, 4857, 4906, 8485, 42, 0, 0, 18, 20, 159, 3, 34391, 26171, 29442, 2, 0, 0, 446
87,2,11, 1051559,SDC, 578, 146, 8569, 0, 5827, 2697, 5, 464, 694, 0, 197, 33326, 392, 3, 41, 7105, 319, 512, 5, 12976, 9010, 19480, 0, 0, 25, 4708, 4878, 8484, 42, 0, 0, 18, 20, 157, 3, 34583, 25532, 28824, 2, 0, 0, 379
88,7,2, 1059739,benign, 513, 147, 8557, 0, 5827, 2695, 1, 464, 699, 0, 191, 32914, 397, 3, 43, 6705, 285, 549, 5, 12925, 8927, 19497, 0, 0, 25, 4506, 5218, 8482, 42, 0, 0, 18, 20, 158, 4, 34016, 25403, 28711, 2, 0, 0, 377
