num,reg,pos,loc,res,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
10,8,28, 1058622,benign, 801, 149, 8590, 0, 5830, 2695, 5, 464, 699, 0, 197, 34150, 397, 3, 41, 7236, 505, 453, 5, 14127, 10173, 19542, 0, 0, 25, 4859, 5014, 8483, 42, 0, 0, 18, 20, 158, 3, 34897, 25911, 29390, 2, 0, 0, 319
11,2,7, 1058137,SDC, 786, 148, 8573, 0, 5825, 2695, 5, 464, 695, 0, 199, 33825, 392, 3, 42, 7638, 337, 444, 5, 13708, 9712, 19508, 0, 0, 25, 4780, 4935, 8478, 42, 0, 0, 18, 20, 166, 3, 34721, 25836, 29355, 2, 0, 0, 317
12,7,1, 1055203,benign, 686, 146, 8571, 0, 5826, 2687, 1, 464, 699, 0, 197, 33820, 397, 3, 41, 6987, 311, 444, 5, 13593, 9580, 19508, 0, 0, 25, 4726, 4885, 8483, 42, 0, 0, 18, 20, 166, 3, 34607, 25923, 29322, 2, 0, 0, 442
13,6,18, 1058858,benign, 805, 147, 8580, 0, 5829, 2695, 2, 464, 699, 0, 203, 34087, 397, 3, 43, 7286, 409, 443, 5, 13987, 10032, 19548, 0, 0, 25, 4973, 4621, 8481, 42, 0, 0, 18, 20, 166, 4, 34515, 25884, 29355, 2, 0, 0, 319
14,5,20, 1059006,benign, 810, 146, 8576, 0, 5828, 2691, 5, 464, 699, 0, 197, 34407, 397, 3, 41, 7956, 315, 446, 5, 14097, 10056, 19544, 0, 0, 25, 4786, 4940, 8492, 42, 0, 0, 18, 20, 159, 3, 34681, 25861, 29135, 2, 0, 0, 317
15,4,6, 1053469,benign, 641, 149, 8568, 1, 5832, 2693, 1, 464, 699, 0, 200, 33603, 397, 3, 41, 7310, 297, 573, 5, 13775, 9785, 19509, 0, 0, 25, 4740, 4909, 8493, 42, 0, 0, 18, 20, 244, 3, 34259, 25836, 29302, 2, 0, 0, 318
16,5,30, 1060114,benign, 810, 148, 8575, 0, 5827, 2695, 6, 464, 699, 0, 197, 33845, 397, 3, 42, 7465, 308, 460, 5, 14280, 10274, 19539, 0, 0, 25, 4711, 4896, 8474, 42, 0, 0, 18, 20, 158, 3, 34962, 25998, 29267, 1, 0, 0, 317
17,6,17, 1056432,benign, 702, 148, 8573, 4, 5828, 2690, 1, 464, 699, 0, 198, 33480, 397, 3, 41, 7160, 302, 503, 5, 13324, 9317, 19481, 0, 0, 25, 4838, 4884, 8483, 42, 0, 0, 18, 20, 167, 3, 34500, 25711, 29209, 2, 0, 0, 317
18,9,22, 1053864,benign, 623, 149, 8551, 4, 5823, 2687, 2, 464, 699, 0, 198, 33486, 397, 3, 41, 6846, 316, 513, 5, 13403, 9409, 19467, 0, 0, 25, 4706, 4889, 8488, 42, 0, 0, 18, 20, 168, 3, 34525, 25120, 28402, 2, 0, 0, 319
19,5,31, 1052987,benign, 619, 148, 8565, 0, 5826, 2692, 2, 464, 699, 0, 200, 33630, 397, 3, 43, 6801, 332, 512, 5, 13111, 9206, 19494, 0, 0, 25, 4734, 4872, 8484, 42, 0, 0, 18, 20, 160, 3, 34128, 25642, 28926, 2, 0, 0, 319
20,10,12, 1053628,benign, 612, 147, 8556, 4, 5823, 2690, 1, 464, 699, 0, 198, 33631, 397, 3, 41, 6998, 310, 444, 5, 13464, 9505, 19486, 0, 0, 25, 4742, 4866, 8484, 42, 0, 0, 18, 20, 161, 3, 34091, 25231, 28555, 2, 0, 0, 317
21,9,8, 1054443,benign, 658, 148, 8564, 0, 5825, 2693, 2, 464, 700, 0, 199, 33495, 397, 3, 41, 7049, 279, 451, 5, 13877, 9950, 19513, 0, 0, 25, 4718, 4887, 8480, 42, 0, 0, 18, 20, 158, 3, 34353, 25715, 28985, 2, 0, 0, 317
22,4,6, 1055295,benign, 689, 150, 8562, 1, 5825, 2686, 1, 464, 699, 0, 196, 33406, 397, 3, 41, 7636, 328, 445, 5, 13358, 9363, 19493, 0, 0, 25, 4831, 5015, 8479, 42, 0, 0, 18, 20, 336, 3, 34657, 26034, 29322, 2, 0, 0, 319
23,6,9, 1052034,benign, 594, 150, 8550, 1, 5820, 2686, 5, 464, 699, 0, 205, 33631, 397, 3, 41, 6793, 328, 450, 5, 13546, 9549, 19507, 0, 0, 25, 4803, 4959, 8487, 42, 0, 0, 18, 20, 160, 3, 34054, 25536, 28819, 2, 0, 0, 316
24,1,22, 1055486,benign, 699, 146, 8565, 0, 5826, 2694, 2, 464, 699, 0, 201, 33848, 397, 3, 43, 7304, 287, 445, 5, 13758, 9759, 19526, 0, 0, 25, 4795, 4851, 8487, 42, 0, 0, 18, 20, 166, 3, 34598, 25335, 28580, 2, 0, 0, 317
25,5,17, 1054370,benign, 670, 148, 8570, 0, 5827, 2688, 1, 464, 699, 0, 197, 33820, 397, 3, 42, 7094, 311, 446, 5, 13650, 9629, 19495, 0, 0, 25, 4720, 4884, 8484, 42, 0, 0, 18, 20, 159, 3, 34574, 25642, 28917, 2, 0, 0, 385
26,0,31, 1052219,benign, 600, 148, 8564, 0, 5825, 2692, 1, 464, 699, 0, 199, 33398, 397, 3, 41, 7294, 335, 447, 5, 13231, 9276, 19510, 0, 0, 25, 4746, 4871, 8485, 42, 0, 0, 18, 20, 166, 3, 34166, 25371, 28722, 2, 0, 0, 319
27,9,28, 1058497,benign, 787, 147, 8578, 0, 5827, 2689, 1, 464, 699, 0, 196, 33816, 397, 3, 42, 7413, 286, 675, 5, 13791, 9795, 19483, 0, 0, 25, 4740, 4865, 8480, 42, 0, 0, 18, 20, 157, 4, 34510, 25978, 29471, 2, 0, 0, 322
28,7,7, 1053404,benign, 606, 146, 8565, 4, 5827, 2684, 1, 464, 699, 0, 194, 33684, 397, 3, 41, 6845, 297, 444, 5, 13472, 9434, 19476, 0, 0, 25, 5024, 4701, 8482, 42, 0, 0, 18, 20, 158, 4, 34506, 25458, 28719, 1, 0, 0, 319
29,7,7, 1056784,benign, 714, 147, 8571, 4, 5825, 2689, 2, 464, 699, 0, 195, 33837, 397, 3, 42, 7491, 307, 444, 5, 13446, 9514, 19500, 0, 0, 25, 4736, 4864, 8485, 42, 0, 0, 18, 20, 160, 3, 34152, 25555, 28824, 2, 0, 0, 322
30,5,2, 1058657,benign, 797, 148, 8576, 0, 5823, 2685, 3, 464, 699, 0, 197, 34123, 397, 3, 41, 7613, 312, 501, 5, 13926, 9966, 19508, 0, 0, 25, 4720, 4891, 8480, 42, 0, 0, 18, 20, 166, 3, 34644, 25825, 29156, 2, 0, 0, 317
31,3,24, 1055624,benign, 677, 147, 8570, 4, 5830, 2696, 3, 464, 699, 0, 196, 33542, 397, 3, 42, 7213, 289, 563, 5, 13295, 9301, 19471, 0, 0, 25, 4796, 4853, 8483, 42, 0, 0, 18, 20, 161, 2, 34149, 25669, 29086, 2, 0, 0, 316
32,2,1, 1055285,SDC, 685, 149, 8565, 0, 5821, 2690, 5, 464, 694, 0, 194, 33705, 392, 3, 40, 7357, 290, 442, 5, 13815, 9804, 19486, 0, 0, 25, 4695, 4898, 8480, 42, 0, 0, 18, 20, 159, 3, 34304, 25753, 29030, 2, 0, 0, 317
33,9,31, 1058238,benign, 782, 148, 8573, 0, 5828, 2693, 2, 464, 699, 0, 195, 34315, 397, 3, 42, 7629, 327, 442, 5, 14329, 10346, 19556, 0, 0, 25, 4719, 4881, 8479, 42, 0, 0, 18, 20, 158, 3, 34755, 25955, 29500, 2, 0, 0, 317
34,2,25, 1054772,SDC, 652, 149, 8563, 4, 5822, 2688, 2, 464, 694, 0, 198, 33447, 392, 3, 42, 7073, 276, 503, 5, 13701, 9726, 19479, 0, 0, 25, 4702, 4900, 8494, 42, 0, 0, 18, 20, 160, 3, 34397, 25496, 28967, 2, 0, 0, 385
35,8,1, 1056280,benign, 698, 150, 8565, 4, 5826, 2693, 1, 464, 699, 0, 195, 33883, 397, 3, 41, 7241, 312, 445, 5, 13575, 9569, 19478, 0, 0, 25, 4718, 4881, 8478, 34, 0, 0, 18, 20, 159, 3, 34433, 25608, 28897, 2, 0, 0, 319
36,10,26, 1057299,benign, 753, 148, 8578, 0, 5828, 2689, 1, 464, 699, 0, 202, 34010, 397, 3, 41, 7289, 565, 448, 5, 13472, 9396, 19498, 0, 0, 25, 4789, 4936, 8491, 42, 0, 0, 18, 20, 160, 3, 34542, 25879, 29131, 2, 0, 0, 377
37,6,7, 1059900,benign, 789, 148, 8567, 4, 5827, 2698, 2, 464, 699, 0, 201, 33999, 397, 3, 41, 7365, 285, 445, 6, 13645, 9733, 19509, 0, 0, 25, 4715, 4898, 8496, 42, 0, 0, 18, 20, 158, 3, 34556, 26075, 29555, 2, 0, 0, 375
38,0,27, 1054981,benign, 686, 148, 8577, 0, 5828, 2690, 2, 464, 699, 0, 204, 34158, 397, 3, 41, 7339, 319, 443, 5, 13548, 9613, 19485, 0, 0, 25, 4699, 4896, 8481, 42, 0, 0, 18, 20, 213, 3, 34107, 25533, 28817, 2, 0, 0, 317
39,5,30, 1055512,benign, 675, 148, 8571, 4, 5828, 2692, 2, 464, 699, 0, 195, 33819, 397, 3, 41, 7229, 509, 442, 5, 12863, 8869, 19477, 0, 0, 25, 4796, 4849, 8488, 42, 0, 0, 18, 20, 158, 4, 34378, 25500, 28992, 2, 0, 0, 378
40,4,21, 1050702,benign, 550, 148, 8561, 0, 5829, 2695, 1, 464, 699, 0, 195, 33111, 397, 3, 41, 6841, 297, 446, 5, 13119, 9204, 19531, 0, 0, 25, 4717, 4920, 8480, 42, 0, 0, 18, 20, 153, 2, 34395, 25864, 29131, 1, 0, 0, 436
41,5,6, 1054312,benign, 637, 149, 8574, 4, 5831, 2695, 2, 464, 699, 0, 199, 33394, 397, 3, 41, 7145, 304, 445, 5, 13646, 9521, 19480, 0, 0, 25, 4779, 4960, 8487, 42, 0, 0, 18, 20, 159, 3, 34104, 25393, 28708, 2, 0, 0, 319
42,0,18, 1050860,benign, 529, 148, 8558, 4, 5824, 2687, 2, 464, 699, 0, 198, 33662, 397, 3, 41, 6741, 519, 782, 5, 13026, 9032, 19481, 0, 0, 25, 4700, 4903, 8486, 34, 0, 0, 18, 20, 158, 2, 33998, 25059, 28358, 2, 0, 0, 317
43,9,0, 1054930,benign, 676, 148, 8569, 0, 5826, 2686, 2, 464, 699, 0, 200, 33928, 397, 3, 41, 7216, 341, 444, 5, 13942, 9974, 19512, 0, 0, 25, 4769, 4826, 8492, 42, 0, 0, 19, 23, 168, 4, 34666, 25580, 28901, 2, 0, 0, 317
44,3,6, 1052587,benign, 609, 149, 8560, 0, 5824, 2695, 2, 464, 699, 0, 200, 33763, 397, 3, 41, 6904, 317, 443, 5, 13800, 9726, 19508, 0, 0, 25, 4790, 4818, 8483, 42, 0, 0, 18, 20, 160, 3, 34486, 25446, 28702, 2, 0, 0, 446
45,2,2, 1050415,benign, 545, 148, 8562, 0, 5826, 2689, 1, 464, 699, 0, 198, 33197, 397, 3, 41, 7044, 303, 504, 5, 13064, 9096, 19495, 0, 0, 25, 4725, 4917, 8484, 42, 0, 0, 18, 20, 158, 4, 34271, 25328, 28632, 2, 0, 0, 319
46,3,20, 1057945,benign, 771, 149, 8576, 0, 5828, 2694, 2, 464, 699, 0, 195, 33994, 397, 3, 41, 7313, 303, 717, 5, 13789, 9826, 19519, 0, 0, 25, 4793, 4828, 8490, 42, 0, 0, 18, 20, 159, 3, 34457, 25853, 29112, 2, 0, 0, 317
47,7,1, 1052798,benign, 626, 147, 8570, 1, 5828, 2691, 2, 464, 699, 0, 195, 33788, 397, 3, 41, 6841, 567, 459, 5, 13216, 9266, 19505, 0, 0, 25, 4979, 4742, 8487, 42, 0, 0, 18, 20, 158, 3, 33991, 25460, 28817, 2, 0, 0, 317
48,2,2, 1050682,SDC, 541, 147, 8561, 0, 5824, 2691, 1, 464, 694, 0, 199, 33257, 392, 3, 43, 6653, 323, 442, 5, 13497, 9536, 19470, 0, 0, 25, 4685, 4905, 8479, 42, 0, 0, 18, 20, 158, 3, 33898, 25606, 28884, 2, 0, 0, 323
49,7,12, 1057171,benign, 751, 146, 8590, 0, 5827, 2689, 2, 464, 699, 0, 197, 34190, 397, 3, 41, 7348, 322, 443, 5, 13809, 9822, 19510, 0, 0, 25, 4734, 4870, 8478, 42, 0, 0, 18, 20, 192, 3, 34303, 25906, 29198, 2, 0, 0, 317
50,3,25, 1055033,SDC, 685, 149, 8564, 0, 5822, 2690, 5, 464, 694, 0, 205, 34053, 392, 3, 41, 7128, 296, 445, 5, 13403, 9462, 19501, 0, 0, 25, 4845, 4895, 8483, 42, 0, 0, 18, 20, 160, 3, 34084, 25829, 29298, 2, 0, 0, 379
51,6,29, 1051879,benign, 587, 147, 8571, 0, 5828, 2690, 2, 464, 699, 0, 204, 33890, 397, 3, 41, 6680, 308, 447, 5, 13681, 9636, 19498, 0, 0, 25, 4737, 4912, 8498, 42, 0, 0, 18, 20, 158, 3, 34344, 25791, 29077, 2, 0, 0, 316
52,0,16, 1056275,benign, 720, 147, 8572, 0, 5825, 2690, 1, 464, 699, 0, 197, 33848, 397, 3, 43, 7544, 319, 443, 5, 13947, 9911, 19519, 0, 0, 25, 4785, 4935, 8482, 42, 0, 0, 18, 20, 158, 3, 34645, 25618, 29104, 2, 0, 0, 317
53,9,23, 1053020,benign, 597, 148, 8556, 4, 5830, 2695, 2, 464, 699, 0, 201, 33376, 397, 3, 42, 7058, 251, 450, 5, 13577, 9535, 19481, 0, 0, 25, 5025, 4695, 8486, 42, 0, 0, 18, 20, 159, 3, 34172, 25165, 28628, 2, 0, 0, 322
54,1,5, 1054237,benign, 654, 150, 8569, 0, 5826, 2691, 1, 464, 699, 0, 196, 33434, 397, 3, 44, 6954, 289, 444, 5, 13744, 9793, 19504, 0, 0, 25, 4722, 4883, 8483, 42, 0, 0, 18, 20, 158, 3, 34576, 25972, 29237, 2, 0, 0, 319
55,8,8, 1054353,benign, 672, 147, 8578, 0, 5832, 2695, 2, 464, 699, 0, 203, 33081, 397, 3, 43, 7126, 304, 443, 5, 13116, 9220, 19501, 0, 0, 25, 4713, 4882, 8484, 42, 0, 0, 18, 20, 167, 3, 34590, 25546, 28910, 2, 0, 0, 317
56,4,5, 1049926,benign, 525, 146, 8562, 1, 5824, 2694, 2, 464, 699, 0, 201, 33557, 397, 3, 41, 6733, 350, 453, 5, 13288, 9239, 19500, 0, 0, 25, 4447, 5160, 8484, 42, 0, 0, 18, 20, 168, 3, 33986, 25486, 28798, 2, 0, 0, 326
57,2,6, 1050277,benign, 535, 147, 8559, 0, 5826, 2689, 2, 464, 699, 0, 195, 33691, 397, 3, 41, 6623, 306, 520, 5, 13277, 9334, 19492, 0, 0, 25, 4707, 4899, 8491, 42, 0, 0, 18, 20, 158, 3, 34136, 25785, 29056, 2, 0, 0, 320
58,1,24, 1052031,benign, 595, 147, 8565, 0, 5829, 2695, 2, 464, 699, 0, 198, 33433, 397, 3, 42, 7107, 325, 499, 5, 13298, 9319, 19513, 0, 0, 25, 4719, 4878, 8487, 42, 0, 0, 18, 20, 158, 3, 34438, 25166, 28430, 2, 0, 0, 317
59,8,30, 1057111,benign, 744, 150, 8584, 0, 5824, 2688, 2, 464, 699, 0, 198, 34189, 397, 3, 41, 7545, 338, 777, 5, 14062, 10063, 19548, 0, 0, 25, 4756, 4858, 8485, 42, 0, 0, 18, 20, 160, 3, 34514, 25643, 28915, 2, 0, 0, 378
60,0,13, 1058900,benign, 780, 148, 8589, 4, 5830, 2696, 2, 464, 699, 0, 197, 34089, 397, 3, 42, 7552, 308, 512, 5, 13597, 9570, 19466, 0, 0, 25, 5000, 4651, 8474, 42, 0, 0, 18, 20, 159, 3, 34599, 25645, 28925, 2, 0, 0, 319
61,0,30, 1059126,benign, 811, 149, 8570, 0, 5826, 2693, 6, 464, 699, 0, 200, 33909, 397, 3, 41, 7483, 310, 444, 5, 14032, 10031, 19548, 0, 0, 25, 4778, 4827, 8489, 42, 0, 0, 18, 20, 158, 3, 34485, 25930, 29200, 2, 0, 0, 317
62,4,12, 1057876,benign, 747, 147, 8568, 3, 5823, 2689, 1, 464, 699, 0, 194, 33446, 397, 3, 40, 7411, 336, 498, 5, 13263, 9300, 19496, 0, 0, 25, 4771, 4947, 8478, 42, 0, 0, 18, 20, 153, 2, 34838, 25556, 28879, 1, 0, 0, 319
63,5,0, 1059677,benign, 509, 144, 8545, 0, 5821, 2692, 1, 464, 699, 0, 190, 33285, 397, 3, 40, 6822, 318, 440, 5, 13104, 9085, 19510, 0, 0, 25, 4499, 5099, 8471, 42, 0, 0, 18, 20, 153, 2, 34124, 25511, 28816, 1, 0, 0, 329
64,8,24, 1050432,benign, 518, 148, 8562, 4, 5828, 2696, 2, 464, 699, 0, 208, 33281, 397, 3, 41, 6631, 522, 580, 5, 13196, 9007, 19475, 0, 0, 25, 4697, 4904, 8477, 42, 0, 0, 18, 20, 158, 4, 34101, 25243, 28738, 2, 0, 0, 317
65,2,18, 1055214,benign, 690, 149, 8579, 0, 5827, 2691, 1, 464, 699, 0, 199, 33642, 397, 3, 41, 7056, 305, 574, 5, 13259, 9316, 19506, 0, 0, 25, 4806, 4845, 8489, 42, 0, 0, 18, 20, 160, 3, 34050, 25699, 29029, 2, 0, 0, 316
66,3,2, 1054424,SDC, 653, 161, 8569, 4, 5823, 2696, 2, 464, 694, 0, 202, 33244, 392, 3, 43, 7279, 296, 511, 5, 12954, 9066, 19464, 0, 0, 25, 4707, 4890, 8480, 42, 0, 0, 18, 20, 158, 4, 33895, 25579, 28863, 2, 0, 0, 319
67,4,24, 1059980,benign, 787, 148, 8577, 4, 5831, 2695, 3, 464, 699, 0, 206, 33962, 397, 3, 41, 7838, 299, 447, 5, 13599, 9617, 19493, 0, 0, 25, 4915, 4729, 8496, 42, 0, 0, 18, 20, 158, 4, 34280, 26048, 29341, 2, 0, 0, 376
68,6,3, 1057288,benign, 730, 146, 8578, 4, 5823, 2688, 1, 464, 700, 0, 196, 33837, 397, 3, 40, 7280, 288, 437, 5, 13561, 9574, 19489, 0, 0, 25, 4738, 4869, 8475, 42, 0, 0, 18, 20, 160, 3, 34336, 25686, 28945, 2, 0, 0, 319
69,8,12, 1050892,benign, 528, 146, 8554, 4, 5828, 2693, 1, 464, 699, 0, 193, 33314, 397, 3, 41, 6915, 332, 512, 5, 13190, 9264, 19482, 0, 0, 25, 4689, 4914, 8481, 42, 0, 0, 18, 20, 166, 3, 33739, 25016, 28282, 2, 0, 0, 319
70,1,11, 1057798,benign, 764, 149, 8577, 0, 5829, 2688, 1, 464, 699, 0, 201, 34001, 397, 3, 43, 7262, 320, 504, 5, 14332, 10324, 19536, 0, 0, 25, 4789, 4950, 8492, 42, 0, 0, 18, 20, 158, 3, 34542, 26114, 29447, 2, 0, 0, 323
71,7,8, 1056006,benign, 713, 147, 8562, 0, 5826, 2689, 2, 464, 699, 0, 199, 33951, 397, 3, 43, 7182, 303, 503, 5, 13488, 9560, 19519, 0, 0, 25, 4829, 4998, 8480, 42, 0, 0, 19, 23, 159, 3, 34146, 25941, 29196, 2, 0, 0, 319
72,9,4, 1056493,benign, 739, 147, 8570, 0, 5824, 2690, 2, 464, 699, 0, 200, 33916, 397, 3, 44, 7228, 266, 444, 5, 13690, 9643, 19521, 0, 0, 25, 4785, 4951, 8485, 42, 0, 0, 18, 20, 160, 3, 34222, 25612, 28906, 2, 0, 0, 375
73,3,27, 1057547,SDC, 755, 148, 8568, 0, 5821, 2697, 1, 464, 694, 0, 202, 33829, 392, 3, 41, 7467, 421, 510, 5, 13637, 9642, 19495, 0, 0, 25, 4735, 4868, 8485, 42, 0, 0, 18, 20, 160, 3, 34849, 25830, 29185, 2, 0, 0, 317
74,8,14, 1058856,benign, 780, 148, 8565, 4, 5822, 2688, 1, 464, 699, 0, 199, 34003, 397, 3, 43, 7495, 304, 444, 5, 13888, 9874, 19459, 0, 0, 25, 4722, 4877, 8487, 42, 0, 0, 18, 20, 168, 3, 34491, 25649, 28983, 2, 0, 0, 320
75,2,29, 1053178,SDC, 619, 148, 8548, 0, 5823, 2696, 3, 464, 694, 0, 195, 33408, 392, 3, 41, 6924, 308, 465, 5, 13664, 9693, 19501, 0, 0, 25, 4722, 4878, 8479, 42, 0, 0, 18, 20, 166, 4, 34227, 25882, 29162, 2, 0, 0, 317
76,4,11, 1054298,benign, 664, 147, 8566, 0, 5827, 2692, 1, 464, 699, 0, 200, 33564, 397, 3, 41, 7553, 342, 620, 5, 13770, 9768, 19516, 0, 0, 25, 4717, 4889, 8485, 42, 0, 0, 18, 20, 152, 2, 34199, 25456, 28735, 1, 0, 0, 317
77,10,5, 1053150,benign, 617, 147, 8564, 0, 5821, 2687, 1, 464, 699, 0, 196, 33220, 397, 3, 43, 6849, 306, 441, 5, 13726, 9737, 19497, 0, 0, 25, 4798, 4841, 8485, 41, 0, 0, 18, 20, 158, 3, 34354, 25465, 28783, 2, 0, 0, 319
78,8,5, 1059878,benign, 818, 147, 8575, 0, 5830, 2695, 3, 464, 699, 0, 205, 34216, 397, 3, 41, 7261, 494, 510, 5, 13841, 9932, 19507, 0, 0, 25, 4718, 4885, 8483, 42, 0, 0, 18, 20, 158, 3, 34637, 26036, 29474, 2, 0, 0, 386
79,1,3, 1058249,benign, 781, 148, 8583, 0, 5827, 2693, 2, 464, 699, 0, 196, 34276, 397, 3, 41, 7802, 320, 445, 5, 14251, 10095, 19541, 0, 0, 25, 4967, 4634, 8488, 42, 0, 0, 18, 20, 153, 2, 34510, 25837, 29176, 2, 0, 0, 317
80,9,2, 1053482,benign, 642, 148, 8561, 0, 5825, 2689, 2, 464, 699, 0, 202, 34122, 397, 3, 41, 6964, 320, 445, 5, 13534, 9519, 19503, 0, 0, 25, 5041, 4696, 8485, 42, 0, 0, 18, 20, 160, 3, 34325, 25255, 28554, 2, 0, 0, 432
81,7,15, 1056923,benign, 740, 148, 8572, 0, 5831, 2689, 1, 464, 699, 0, 194, 33870, 397, 3, 41, 7076, 326, 447, 5, 13520, 9540, 19490, 0, 0, 25, 4970, 4751, 8482, 42, 0, 0, 18, 20, 160, 3, 34567, 25590, 28930, 2, 0, 0, 608
82,10,4, 1051417,benign, 572, 150, 8562, 0, 5829, 2694, 2, 464, 699, 0, 195, 33806, 397, 3, 43, 6737, 302, 442, 5, 13361, 9407, 19515, 0, 0, 25, 4720, 4878, 8486, 42, 0, 0, 18, 20, 167, 3, 33956, 25574, 28848, 2, 0, 0, 402
83,0,2, 1056679,benign, 736, 149, 8575, 0, 5825, 2694, 1, 464, 699, 0, 199, 34167, 397, 3, 41, 7397, 328, 443, 5, 13753, 9781, 19516, 0, 0, 25, 4726, 4876, 8496, 42, 0, 0, 18, 20, 159, 3, 34513, 25797, 29174, 2, 0, 0, 319
84,9,25, 1053692,benign, 617, 148, 8570, 4, 5826, 2694, 1, 464, 699, 0, 195, 33155, 397, 3, 41, 7225, 324, 510, 5, 13215, 9220, 19476, 0, 0, 25, 4824, 4910, 8483, 42, 0, 0, 18, 20, 157, 3, 33989, 25367, 28709, 2, 0, 0, 319
85,0,26, 1050100,benign, 503, 149, 8552, 4, 5822, 2687, 2, 464, 699, 0, 195, 33265, 397, 3, 42, 6939, 317, 482, 5, 13437, 9383, 19466, 0, 0, 25, 4470, 5170, 8482, 40, 0, 0, 18, 20, 166, 3, 33548, 25060, 28463, 2, 0, 0, 386
86,2,3, 1052467,benign, 605, 149, 8555, 0, 5828, 2695, 1, 464, 699, 0, 203, 33432, 397, 3, 41, 7153, 297, 569, 5, 13692, 9675, 19509, 0, 0, 25, 4724, 4890, 8486, 42, 0, 0, 18, 20, 196, 4, 34362, 25728, 29116, 2, 0, 0, 384
87,6,28, 1054322,benign, 662, 148, 8560, 0, 5821, 2686, 1, 464, 699, 0, 196, 33540, 397, 3, 43, 7236, 311, 443, 5, 13590, 9575, 19510, 0, 0, 25, 4952, 4644, 8486, 42, 0, 0, 18, 20, 159, 3, 34271, 25462, 28732, 2, 0, 0, 317
88,7,10, 1055439,benign, 694, 147, 8561, 0, 5826, 2693, 1, 464, 699, 0, 199, 33504, 397, 3, 41, 7301, 291, 446, 5, 13822, 9840, 19504, 0, 0, 25, 4779, 4963, 8480, 42, 0, 0, 18, 20, 159, 3, 34454, 25757, 29083, 2, 0, 0, 326
