0,354,139,26225,1,18383,5898,1,4934,7213,2,711,94160,7479,3,157,4376,1868,318,3,35158,12559,82467,0,0,602,26461,23807,24942,53,0,0,18,61,33,0,94421,86079,89175,2,0,0,317
0,420,264,26191,1,18334,5897,1,4934,7213,2,701,94053,7479,3,157,4640,1811,318,3,34868,12368,82486,0,0,602,26574,23686,24920,51,0,0,18,83,33,0,94912,86079,89257,2,0,0,317
0,423,263,26196,1,18347,5899,1,4934,7213,2,720,94627,7479,3,157,4476,1650,318,3,34727,12086,82374,0,0,602,26584,23706,24987,52,0,0,18,82,33,0,94715,86370,89509,2,0,0,317
0,456,263,26221,1,18365,5899,1,4934,7213,3,734,94833,7479,3,159,4286,1811,318,3,35278,12726,82668,0,0,602,26551,23826,24996,53,0,0,18,63,33,0,95297,86162,89294,2,0,0,317
0,388,262,26190,1,18347,5890,1,4934,7213,2,700,94280,7479,3,153,4152,1616,317,3,34354,11874,82430,0,0,602,26547,23687,24929,52,0,0,18,68,32,0,93684,85862,89014,1,0,0,317
0,425,263,26232,6,18373,5905,1,4934,7213,3,728,94598,7479,3,158,4325,1745,318,3,35056,12423,82687,0,0,602,26589,23763,24974,51,0,0,18,53,33,0,94592,86213,89377,2,0,0,317
0,459,264,26211,1,18360,5896,1,4934,7213,3,737,94969,7479,3,159,4512,1637,318,3,35499,12943,82767,0,0,602,26561,23788,24957,52,0,0,18,61,33,0,94729,86214,89391,2,0,0,317
0,445,262,26215,1,18356,5896,1,4934,7213,3,718,94419,7479,3,158,4514,1920,318,3,35165,12623,82820,0,0,602,26596,23820,25038,54,0,0,18,77,33,0,94889,86920,90329,2,0,0,317
0,357,264,26183,4,18338,5892,1,4934,7213,2,692,94058,7479,3,157,4398,1683,318,3,34047,11440,82374,0,0,602,26501,23760,24937,51,0,0,18,76,33,0,93873,85487,88629,2,0,0,317
0,366,262,26188,1,18341,5902,1,4934,7213,2,679,93564,7479,3,157,3981,1812,318,3,34514,11829,82391,0,0,602,26553,23688,24907,49,0,0,18,65,33,0,93983,85669,88968,2,0,0,317
0,419,261,26213,8,18368,5889,1,4934,7213,3,730,94651,7479,3,157,4427,1743,318,3,34884,12388,82706,0,0,602,26584,23759,24985,54,0,0,18,55,33,0,94636,85955,89075,2,0,0,317
0,376,263,26161,1,18323,5892,1,4934,7213,2,693,94121,7479,3,155,4310,1707,318,3,34586,12140,82386,0,0,602,26633,23630,24921,52,0,0,18,62,33,0,93880,85864,89051,2,0,0,317
0,460,263,26216,1,18376,5897,1,4934,7213,3,725,94802,7479,3,158,4347,1722,318,3,34934,12516,82565,0,0,602,26671,23865,25044,51,0,0,18,61,33,0,94240,86403,89554,2,0,0,317
0,350,264,26178,5,18334,5890,1,4934,7213,2,687,93779,7479,3,158,4197,1702,318,3,34487,11902,82489,0,0,602,26466,23739,24899,52,0,0,18,65,33,0,93681,85156,88386,2,0,0,317
0,384,263,26189,1,18334,5893,1,4934,7213,2,690,93997,7479,3,157,4155,1783,318,3,34536,11862,82455,0,0,602,26568,23690,24946,54,0,0,18,69,33,0,94144,85970,89182,2,0,0,317
0,407,262,26176,1,18328,5894,1,4934,7213,2,708,94760,7479,3,157,3908,1723,318,3,34825,12381,82524,0,0,602,26604,23672,24935,51,0,0,18,63,33,0,94152,85870,89017,2,0,0,317
0,378,262,26181,1,18331,5897,1,4934,7213,2,683,93808,7479,3,157,4014,1777,318,3,34457,11960,82507,0,0,602,26670,23599,24946,50,0,0,18,67,33,0,93854,85964,89270,2,0,0,317
0,458,264,26221,1,18381,5900,1,4934,7213,3,734,94884,7479,3,158,4255,1844,318,3,35344,12767,82651,0,0,602,26703,23727,25056,53,0,0,18,67,33,0,95225,86715,89830,2,0,0,317
0,418,263,26188,1,18345,5899,1,4934,7213,2,714,94482,7479,3,157,4123,1915,318,3,35132,12495,82563,0,0,602,26625,23641,24942,54,0,0,18,61,33,0,94002,86232,89377,2,0,0,317
0,430,263,26224,1,18375,5896,1,4934,7213,2,739,94964,7479,3,159,4262,1689,318,3,35414,12752,82693,0,0,602,26544,23821,24998,50,0,0,18,61,33,0,95090,86254,89616,2,0,0,317
0,385,263,26179,6,18322,5886,1,4934,7213,2,691,94193,7479,3,157,4376,1784,318,3,34520,11951,82495,0,0,602,26562,23677,24909,51,0,0,18,60,33,0,93782,85665,88830,2,0,0,317
0,383,266,26191,2,18333,5896,1,4934,7213,2,687,94007,7479,3,157,4201,1680,318,4,34470,11952,82369,0,0,602,26556,23709,24962,50,0,0,19,66,35,0,94056,85498,88664,2,0,0,317
0,449,263,26192,1,18355,5887,1,4934,7213,3,728,94954,7479,3,158,4165,1688,318,3,35155,12626,82635,0,0,602,26609,23749,24987,53,0,0,18,61,33,0,94472,86546,89693,2,0,0,317
0,449,264,26216,1,18377,5897,1,4934,7213,3,715,94765,7479,3,159,4209,1742,318,3,35277,12607,82653,0,0,602,26580,23809,25009,53,0,0,18,68,33,0,94536,86308,89497,2,0,0,317
0,311,263,26148,1,18306,5894,1,4934,7213,2,695,93446,7479,3,156,4066,1677,318,3,34188,11596,82417,0,0,602,26569,23726,24944,52,0,0,18,61,33,0,93214,85220,88570,2,0,0,317
0,441,264,26210,2,18369,5893,1,4934,7213,3,727,94775,7479,3,159,4263,1677,318,4,35152,12684,82722,0,0,602,26660,23777,25052,53,0,0,18,74,34,0,95179,86571,89712,3,0,0,317
0,458,267,26251,2,18391,5910,1,4933,7214,3,733,94994,7480,3,160,4303,1699,402,3,35304,12681,82760,0,0,602,26604,23797,24999,52,0,0,18,62,117,3,94753,86457,89787,3,0,0,317
0,385,259,26172,1,18322,5893,1,4934,7213,2,696,94328,7479,3,154,4241,1663,318,3,34526,11963,82437,0,0,602,26573,23658,24912,51,0,0,18,76,33,0,94092,85654,88791,2,0,0,317
0,387,262,26191,8,18335,5898,1,4934,7213,2,701,94039,7479,3,157,4322,1990,317,3,34387,11855,82409,0,0,602,26650,23628,24958,51,0,0,18,62,33,0,93620,85350,88542,2,0,0,316
0,447,263,26212,1,18371,5898,1,4934,7213,3,722,94917,7479,3,158,4162,1796,318,3,34969,12519,82689,0,0,602,26645,23772,25035,52,0,0,18,60,33,0,94714,86463,89587,2,0,0,317
