num,reg,pos,loc,input_seed,instraction,res,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,dump
16,r1,9, 1055707, 1034,"  101bd8:	e30e3ba1 	movw	r3, #60321	; 0xeba1",benign, 845, 189, 10256, 2, 6855, 2691, 1, 567, 756, 0, 224, 54626, 550, 3, 7, 8764, 2, 382, 3, 33177, 11666, 21240, 0, 0, 30, 5617, 4654, 9625, 82, 0, 0, 19, 22, 35, 2, 54813, 47426, 50673, 1, 0, 0, 381,-
17,r2,23, 1058865, 1026,"  102830:	e51b3010 	ldr	r3, [fp, #-16]",benign, 943, 189, 10248, 2, 6861, 2693, 1, 567, 756, 0, 235, 54686, 550, 3, 7, 8829, 2, 384, 3, 32472, 10888, 21215, 0, 0, 30, 5409, 4839, 9626, 84, 0, 0, 22, 23, 37, 2, 55682, 47317, 50378, 1, 0, 0, 380,-
18,r1,23, 1052769, 1029,"  101060:	e0011003 	and	r1, r1, r3",benign, 748, 188, 10235, 2, 6837, 2691, 1, 567, 756, 0, 240, 54424, 550, 3, 7, 8304, 2, 516, 3, 32619, 11091, 21283, 0, 0, 30, 5392, 4847, 9623, 82, 0, 0, 19, 22, 35, 2, 54537, 46580, 49650, 1, 0, 0, 382,-
19,r3,0, 1055457, 1030,"  101ae0:	e0211003 	eor	r1, r1, r3",benign, 841, 190, 10236, 2, 6840, 2690, 1, 567, 756, 0, 229, 54335, 550, 3, 7, 8615, 2, 383, 3, 33192, 11735, 21286, 0, 0, 30, 5368, 4892, 9612, 81, 0, 0, 19, 22, 35, 2, 54707, 47046, 50065, 1, 0, 0, 379,-
20,r2,9, 1053209, 1034,"  101218:	e1a03163 	ror	r3, r3, #2",benign, 751, 189, 10237, 2, 6858, 2692, 1, 567, 756, 0, 229, 54156, 550, 3, 7, 8349, 2, 382, 3, 33177, 11689, 21256, 0, 0, 30, 5388, 4891, 9619, 84, 0, 0, 19, 22, 35, 2, 54622, 46560, 49570, 1, 0, 0, 381,-
21,r0,15, 1056790, 1029,"  102014:	e51b301c 	ldr	r3, [fp, #-28]	; 0xffffffe4",benign, 859, 188, 10267, 2, 6853, 2689, 1, 567, 756, 0, 226, 54659, 550, 3, 7, 8614, 3, 405, 3, 33161, 11602, 21257, 0, 0, 30, 5613, 4645, 9619, 85, 0, 0, 22, 23, 37, 2, 54956, 47110, 50149, 1, 0, 0, 402,-
22,r0,7, 1053081, 1028,"  101198:	e50b3018 	str	r3, [fp, #-24]	; 0xffffffe8",benign, 761, 188, 10241, 2, 6858, 2693, 1, 567, 756, 0, 230, 54084, 550, 3, 7, 8226, 3, 405, 3, 32866, 11425, 21287, 0, 0, 30, 5356, 4878, 9610, 82, 0, 0, 18, 22, 34, 2, 54655, 46704, 49734, 1, 0, 0, 403,-
23,r3,17, 1051213, 1030,"  100a4c:	e1a03103 	lsl	r3, r3, #2",benign, 708, 190, 10221, 2, 6834, 2691, 1, 567, 756, 0, 231, 54133, 550, 3, 7, 8425, 2, 384, 3, 33257, 11790, 21281, 0, 0, 30, 5600, 4652, 9617, 86, 0, 0, 19, 22, 35, 2, 54943, 46572, 49633, 1, 0, 0, 381,-
24,r1,25, 1054229, 1032,"  101614:	e1a03163 	ror	r3, r3, #2",benign, 783, 211, 10255, 2, 6859, 2690, 1, 567, 756, 0, 235, 54657, 550, 3, 7, 8577, 2, 383, 3, 32821, 11331, 21268, 0, 0, 30, 5558, 4680, 9602, 80, 0, 0, 19, 22, 35, 2, 54877, 47320, 50371, 1, 0, 0, 380,-
25,r2,25, 1058023, 1027,"  1024e4:	e1813003 	orr	r3, r1, r3",benign, 921, 189, 10244, 2, 6839, 2694, 1, 567, 756, 0, 225, 54306, 550, 3, 7, 8548, 2, 383, 3, 33499, 12008, 21277, 0, 0, 30, 5559, 4673, 9612, 84, 0, 0, 19, 22, 35, 2, 55237, 47270, 50330, 1, 0, 0, 381,-
