num,reg,pos,loc,instraction,res,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
10,r3,12, 1088296,"  109b28:	daffffa0 	ble	1099b0 <dijkstra+0x12c>
",benign, 476, 236, 18024, 6, 12584, 4014, 2, 3392, 4909, 2, 675, 73411, 5083, 3, 115, 4802, 1440, 421, 3, 29348, 11859, 58146, 0, 0, 422, 18823, 16772, 17290, 132, 0, 0, 19, 62, 130, 2, 73763, 65361, 68836, 2, 0, 0, 316
11,r0,19, 1087904,"  1099a0:	e3403012 	movt	r3, #18
",benign, 476, 230, 18812, 6, 13142, 4166, 1, 3563, 5124, 2, 717, 76986, 5308, 3, 119, 4898, 1500, 419, 3, 31705, 12635, 60423, 0, 0, 432, 19388, 17453, 18104, 131, 0, 0, 19, 58, 132, 6, 76852, 68799, 72014, 2, 0, 0, 316
12,r3,26, 1087626,"  109888:	e28db004 	add	fp, sp, #4
",benign, 442, 289, 25170, 3, 17544, 5514, 1, 4794, 6834, 2, 819, 97639, 7171, 3, 160, 5105, 1536, 594, 3, 39337, 13477, 79010, 0, 0, 582, 25037, 22837, 24034, 166, 0, 0, 17, 86, 151, 3, 97474, 88979, 92421, 2, 0, 0, 316
13,r2,30, 1088284,"  109b1c:	e3403012 	movt	r3, #18
",benign, 479, 238, 14225, 6, 9905, 3280, 1, 2712, 3933, 2, 610, 63651, 4028, 3, 126, 4989, 1458, 426, 3, 27673, 11676, 46560, 0, 0, 342, 15087, 13456, 13766, 116, 0, 0, 19, 71, 142, 2, 63751, 55207, 58425, 2, 0, 0, 316
14,r0,13, 1088015,"  109a0c:	e3083450 	movw	r3, #33872	; 0x8450
",benign, 514, 269, 24709, 3, 17199, 5453, 1, 4674, 6683, 3, 855, 96628, 7010, 3, 156, 4913, 1435, 590, 3, 39678, 14290, 77727, 0, 0, 572, 24956, 22235, 23630, 168, 0, 0, 19, 90, 134, 2, 96173, 88092, 91331, 2, 0, 0, 316
15,r2,8, 1087585,"  109860:	e52db004 	push	{fp}		; (str fp, [sp, #-4]!)
",benign, 482, 242, 20093, 3, 14020, 4430, 1, 3806, 5455, 2, 716, 80562, 5680, 3, 130, 4864, 1368, 433, 3, 32729, 12829, 64251, 0, 0, 472, 20496, 18839, 19223, 143, 0, 0, 19, 86, 147, 3, 80431, 72249, 75424, 2, 0, 0, 316
16,r1,4, 1087991,"  1099f4:	e302270f 	movw	r2, #9999	; 0x270f
",benign, 501, 240, 22015, 3, 15345, 4852, 1, 4127, 5959, 2, 753, 87082, 6224, 3, 131, 4987, 1639, 437, 3, 35298, 13628, 70087, 0, 0, 512, 22677, 20203, 21022, 152, 0, 0, 19, 63, 142, 2, 86930, 78215, 81463, 2, 0, 0, 318
17,r0,1, 1087359,"  10977c:	e3403012 	movt	r3, #18
",benign, 498, 273, 22128, 3, 15406, 4910, 1, 4175, 6037, 1, 735, 86814, 6313, 3, 143, 4972, 1432, 429, 3, 35206, 13016, 70412, 0, 0, 522, 22676, 20357, 21123, 152, 0, 0, 19, 91, 155, 5, 86960, 78661, 81861, 2, 0, 0, 316
18,r0,5, 1087407,"  1097ac:	e3403012 	movt	r3, #18
",benign, 492, 265, 20508, 3, 14276, 4609, 1, 3937, 5645, 2, 739, 84160, 5892, 3, 152, 5077, 1624, 454, 3, 35594, 13313, 65921, 0, 0, 492, 21001, 19201, 19739, 150, 0, 0, 19, 82, 147, 4, 85005, 75970, 79179, 2, 0, 0, 339
19,r3,29, 1087247,"  10970c:	e51b2018 	ldr	r2, [fp, #-24]	; 0xffffffe8
",benign, 482, 251, 21996, 3, 15321, 4848, 0, 4127, 5960, 4, 761, 87056, 6224, 3, 130, 4893, 1280, 450, 3, 34614, 12855, 70052, 0, 0, 512, 22558, 20277, 20997, 147, 0, 0, 19, 70, 151, 4, 86441, 77988, 81216, 2, 0, 0, 326
21,r3,5, 1087299,"  109740:	e51b3008 	ldr	r3, [fp, #-8]
",benign, 446, 128, 20376, 3, 14208, 4527, 1, 3875, 5554, 2, 748, 83061, 5790, 3, 141, 5090, 1612, 421, 3, 34621, 13549, 65254, 0, 0, 482, 20842, 18952, 19488, 147, 0, 0, 19, 76, 141, 2, 83529, 75055, 78189, 2, 0, 0, 328
22,r0,30, 1087279,"  10972c:	e3083448 	movw	r3, #33864	; 0x8448
",benign, 464, 240, 20069, 3, 14014, 4437, 1, 3806, 5455, 2, 707, 80314, 5680, 3, 129, 4895, 1281, 429, 3, 32246, 12277, 64172, 0, 0, 472, 20482, 18775, 19196, 141, 0, 0, 19, 68, 168, 3, 80820, 72655, 75822, 2, 0, 0, 316
23,r1,11, 1087962,"  1099d8:	e7932102 	ldr	r2, [r3, r2, lsl #2]
",benign, 507, 270, 25190, 3, 17553, 5514, 1, 4794, 6834, 3, 859, 98332, 7171, 3, 161, 4806, 1649, 420, 3, 39497, 13729, 79001, 0, 0, 582, 25271, 22709, 24057, 163, 0, 0, 19, 99, 134, 2, 97666, 89406, 92840, 2, 0, 0, 318
24,r2,19, 1087242,"  109708:	e51b300c 	ldr	r3, [fp, #-12]
",benign, 504, 290, 25185, 3, 17557, 5510, 1, 4794, 6834, 2, 815, 98230, 7171, 3, 161, 5003, 1499, 441, 3, 39863, 14117, 79067, 0, 0, 582, 25077, 22845, 24062, 169, 0, 0, 19, 99, 153, 4, 97809, 89161, 92373, 2, 0, 0, 316
25,r0,14, 1087631,"  10988c:	e24dde7f 	sub	sp, sp, #2032	; 0x7f0
",SDC, 429, 294, 29733, 7, 20725, 6474, 2, 8882, 12502, 3, 1078, 159157, 13239, 3, 185, 4622, 1959, 516, 3, 60515, 15837, 139238, 0, 0, 982, 44254, 38798, 44187, 250, 0, 0, 19, 93, 231, 9, 159256, 151169, 154600, 4, 0, 0, 316
26,r1,20, 1087581,"  10985c:	e8bd8800 	pop	{fp, pc}
",benign, 501, 240, 20071, 3, 14007, 4431, 0, 3806, 5455, 2, 752, 81107, 5680, 3, 130, 4891, 1410, 432, 3, 32587, 12604, 64245, 0, 0, 472, 20543, 18718, 19243, 144, 0, 0, 19, 73, 156, 4, 80443, 72839, 76065, 2, 0, 0, 316
27,r3,19, 1087874,"  109980:	e30824d4 	movw	r2, #34004	; 0x84d4
",benign, 481, 226, 13976, 3, 9764, 3194, 1, 2642, 3833, 1, 568, 61415, 3917, 3, 113, 4949, 1274, 445, 3, 26199, 11733, 45798, 0, 0, 332, 14751, 13265, 13513, 109, 0, 0, 17, 62, 147, 4, 61734, 53553, 56738, 2, 0, 0, 317
28,r3,5, 1087946,"  1099c8:	e3013634 	movw	r3, #5684	; 0x1634
",benign, 518, 249, 18021, 3, 12584, 4021, 2, 3392, 4909, 2, 692, 73821, 5083, 3, 115, 5147, 1403, 419, 3, 29931, 12409, 58218, 0, 0, 422, 18835, 16833, 17301, 129, 0, 0, 19, 54, 134, 2, 73468, 65287, 68535, 2, 0, 0, 318
29,r1,25, 1088056,"  109a38:	e7932182 	ldr	r2, [r3, r2, lsl #3]
",benign, 480, 240, 20075, 6, 14020, 4422, 1, 3806, 5455, 3, 729, 80795, 5680, 3, 130, 4925, 1285, 422, 3, 32599, 12837, 64235, 0, 0, 472, 20509, 18740, 19194, 136, 0, 0, 17, 71, 142, 2, 80428, 72308, 75448, 2, 0, 0, 318
31,r0,1, 1088005,"  109a04:	e3403012 	movt	r3, #18
",benign, 434, 131, 23631, 3, 16480, 5133, 1, 4482, 6353, 4, 806, 92751, 6649, 3, 144, 4917, 1375, 422, 4, 38165, 13636, 74158, 0, 0, 542, 23768, 21347, 22459, 157, 0, 0, 19, 132, 134, 2, 93277, 84711, 87919, 2, 0, 0, 317
32,r1,22, 1087720,"  1098e8:	e3402012 	movt	r2, #18
",benign, 399, 236, 14217, 5, 9897, 3289, 2, 2712, 3933, 1, 578, 63114, 4028, 3, 124, 4994, 1367, 434, 3, 27102, 11492, 46518, 0, 0, 342, 14993, 13522, 13740, 114, 0, 0, 19, 74, 195, 2, 62912, 54505, 57737, 2, 0, 0, 316
33,r2,14, 1087637,"  109894:	e50b07f0 	str	r0, [fp, #-2032]	; 0xfffff810
",benign, 433, 266, 20524, 3, 14280, 4610, 0, 3937, 5646, 1, 730, 84232, 5892, 3, 152, 5007, 1565, 505, 3, 34791, 12627, 65776, 0, 0, 492, 21033, 19135, 19708, 151, 0, 0, 19, 99, 155, 4, 84340, 75366, 78559, 2, 0, 0, 316
34,r2,12, 1088161,"  109aa0:	e30834d8 	movw	r3, #34008	; 0x84d8
",benign, 514, 237, 14219, 3, 9911, 3291, 1, 2712, 3933, 2, 612, 63475, 4028, 3, 126, 5060, 1644, 608, 3, 28131, 12114, 46657, 0, 0, 342, 15094, 13463, 13754, 110, 0, 0, 19, 69, 132, 2, 63596, 55611, 58817, 2, 0, 0, 317
35,r3,27, 1087439,"  1097cc:	e3083448 	movw	r3, #33864	; 0x8448
",benign, 490, 237, 14215, 3, 9893, 3287, 1, 2712, 3933, 1, 620, 63681, 4028, 3, 125, 4701, 1438, 429, 3, 27578, 11640, 46535, 0, 0, 342, 14965, 13562, 13748, 111, 0, 0, 19, 67, 148, 3, 63976, 55400, 58552, 2, 0, 0, 316
36,r3,19, 1087835,"  109958:	e51b37f0 	ldr	r3, [fp, #-2032]	; 0xfffff810
",benign, 411, 240, 21979, 3, 15317, 4859, 1, 4127, 5959, 1, 730, 86302, 6224, 3, 130, 4898, 1376, 440, 3, 34821, 12973, 70018, 0, 0, 512, 22563, 20185, 20960, 148, 0, 0, 19, 70, 162, 5, 86583, 77739, 80984, 2, 0, 0, 328
37,r3,27, 1088237,"  109aec:	e3403012 	movt	r3, #18
",benign, 524, 267, 20538, 3, 14299, 4603, 1, 3937, 5645, 3, 752, 84544, 5892, 3, 154, 5249, 1425, 444, 3, 35454, 13443, 65880, 0, 0, 492, 21099, 19145, 19745, 150, 0, 0, 19, 86, 143, 2, 84569, 76579, 79785, 2, 0, 0, 328
38,r3,4, 1087421,"  1097bc:	e3403012 	movt	r3, #18
",benign, 487, 271, 25197, 3, 17541, 5513, 1, 4794, 6834, 2, 856, 98110, 7171, 3, 162, 4892, 1742, 457, 3, 39598, 13783, 79004, 0, 0, 582, 25139, 22836, 24086, 166, 0, 0, 19, 103, 157, 2, 98471, 89267, 92468, 2, 0, 0, 316
39,r0,26, 1087750,"  109904:	e5933000 	ldr	r3, [r3]
",benign, 419, 266, 24702, 3, 17190, 5450, 1, 4674, 6683, 1, 802, 95612, 7010, 3, 155, 4708, 1375, 431, 3, 39184, 13743, 77448, 0, 0, 572, 24902, 22257, 23612, 165, 0, 0, 19, 101, 154, 5, 95748, 87068, 90489, 2, 0, 0, 326
41,r1,18, 1087650,"  1098a0:	e3a03001 	mov	r3, #1
",benign, 350, 116, 22009, 3, 15348, 4859, 2, 4127, 5959, 1, 737, 86439, 6224, 3, 129, 5083, 1494, 431, 3, 34760, 13140, 70080, 0, 0, 512, 22635, 20186, 20981, 149, 0, 0, 19, 75, 157, 4, 86122, 77694, 81130, 2, 0, 0, 316
42,r1,27, 1087419,"  1097b8:	e3083448 	movw	r3, #33864	; 0x8448
",benign, 483, 242, 19008, 3, 13260, 4243, 1, 3625, 5216, 2, 737, 79324, 5411, 3, 130, 4639, 1637, 578, 3, 33036, 13051, 61106, 0, 0, 442, 19477, 17700, 18288, 133, 0, 0, 19, 73, 154, 5, 79038, 70780, 73983, 2, 0, 0, 316
43,r2,10, 1087721,"  1098e8:	e3402012 	movt	r2, #18
",benign, 424, 242, 18767, 3, 13109, 4158, 1, 3555, 5116, 2, 698, 76146, 5300, 3, 119, 4732, 1255, 432, 3, 31480, 12743, 60252, 0, 0, 432, 19134, 17569, 18039, 131, 0, 0, 19, 60, 147, 4, 76752, 68336, 71558, 2, 0, 0, 335
44,r2,23, 1088146,"  109a90:	e7831182 	str	r1, [r3, r2, lsl #3]
",benign, 526, 245, 19594, 3, 13663, 4350, 2, 3730, 5350, 2, 729, 80274, 5555, 3, 132, 5043, 1459, 429, 3, 33471, 13070, 62632, 0, 0, 452, 20012, 18072, 18845, 137, 0, 0, 19, 86, 140, 2, 80416, 72434, 75640, 2, 0, 0, 317
45,r0,20, 1087644,"  10989c:	e50b27f8 	str	r2, [fp, #-2040]	; 0xfffff808
",benign, 388, 265, 24679, 5, 17189, 5455, 1, 4674, 6683, 1, 810, 95556, 7010, 3, 154, 4844, 1569, 558, 3, 38603, 13205, 77657, 0, 0, 572, 24857, 22228, 23531, 163, 0, 0, 19, 93, 155, 5, 95381, 87101, 90337, 1, 0, 0, 316
46,r3,6, 1088027,"  109a18:	e302270f 	movw	r2, #9999	; 0x270f
",benign, 513, 238, 18024, 3, 12582, 4018, 1, 3391, 4910, 2, 688, 73728, 5084, 3, 116, 4869, 1331, 420, 3, 30161, 12845, 58334, 0, 0, 422, 18808, 16802, 17292, 130, 0, 0, 19, 59, 142, 2, 73795, 65535, 68699, 2, 0, 0, 317
49,r3,5, 1087211,"  1096e8:	e3a00001 	mov	r0, #1
",benign, 302, 125, 18433, 3, 12842, 4188, 1, 3508, 5083, 1, 682, 75737, 5279, 3, 138, 4785, 1381, 432, 3, 31120, 11993, 59562, 0, 0, 442, 19183, 17234, 17715, 138, 0, 0, 17, 89, 146, 5, 75645, 67317, 70640, 2, 0, 0, 328
50,r0,10, 1087114,"  109688:	fa0024d5 	blx	1129e4 <strcat>
",SDC, 527, 318, 21804, 6, 15915, 4167, 1, 4252, 5814, 1, 725, 83070, 5998, 3, 204, 5298, 4224, 410, 11, 35797, 13055, 64015, 0, 0, 432, 20909, 18706, 18797, 127, 0, 0, 19, 72, 152, 7, 83288, 75388, 78733, 3, 0, 0, 326
51,r3,3, 1088251,"  109af8:	ebfffee6 	bl	109698 <enqueue>
",benign, 514, 230, 18808, 3, 13145, 4169, 1, 3563, 5124, 2, 715, 77096, 5308, 3, 119, 5080, 1382, 419, 3, 32058, 13247, 60566, 0, 0, 432, 19256, 17529, 18057, 127, 0, 0, 19, 60, 137, 2, 77979, 69503, 72715, 2, 0, 0, 316
52,r3,2, 1087322,"  109758:	1afffff8 	bne	109740 <enqueue+0xa8>
",benign, 528, 232, 18787, 3, 13129, 4152, 1, 3555, 5116, 2, 732, 77078, 5300, 3, 119, 4675, 1417, 439, 3, 31279, 12833, 60226, 0, 0, 432, 19288, 17439, 18059, 129, 0, 0, 19, 61, 132, 2, 76461, 68809, 72150, 2, 0, 0, 326
53,r3,15, 1087122,"  109690:	e24bd004 	sub	sp, fp, #4
",benign, 546, 246, 13990, 3, 9766, 3194, 1, 2642, 3833, 1, 583, 61866, 3917, 3, 113, 4925, 1326, 435, 3, 26802, 12506, 45873, 0, 0, 332, 14734, 13322, 13498, 106, 0, 0, 19, 48, 148, 5, 62044, 53884, 57182, 2, 0, 0, 318
1,r2,10, 1087689,"  1098c8:	e3083450 	movw	r3, #33872	; 0x8450
",benign, 447, 259, 17750, 3, 12373, 4019, 1, 3406, 4928, 1, 688, 74623, 5114, 3, 138, 4869, 1365, 484, 3, 31709, 13005, 57818, 0, 0, 432, 18512, 17054, 17131, 136, 0, 0, 19, 76, 203, 4, 74872, 66828, 70046, 2, 0, 0, 336
2,r3,14, 1087711,"  1098dc:	e3403012 	movt	r3, #18
",benign, 433, 289, 24667, 3, 17174, 5453, 1, 4674, 6683, 3, 816, 96240, 7010, 3, 156, 4772, 1644, 513, 3, 39088, 13631, 77609, 0, 0, 572, 24628, 22555, 23621, 166, 0, 0, 19, 89, 236, 5, 95877, 86866, 90020, 2, 0, 0, 338
3,r2,6, 1087390,"  10979c:	e50b0010 	str	r0, [fp, #-16]
",benign, 490, 238, 14231, 3, 9912, 3282, 1, 2712, 3933, 2, 633, 64286, 4028, 3, 127, 4898, 1690, 497, 3, 27873, 12031, 46604, 0, 0, 342, 14992, 13547, 13754, 116, 0, 0, 19, 88, 212, 7, 63807, 55351, 58529, 2, 0, 0, 318
4,r0,11, 1087832,"  109958:	e51b37f0 	ldr	r3, [fp, #-2032]	; 0xfffff810
",benign, 393, 264, 20512, 4, 14266, 4605, 1, 3937, 5645, 2, 727, 83673, 5892, 3, 151, 4879, 1345, 411, 3, 34300, 12284, 65630, 0, 0, 492, 21016, 19209, 19677, 148, 0, 0, 19, 90, 134, 2, 83527, 74666, 77822, 1, 0, 0, 316
5,r3,7, 1088245,"  109af4:	e1a02003 	mov	r2, r3
",benign, 515, 271, 25210, 2, 17562, 5510, 2, 4794, 6834, 3, 848, 98158, 7171, 3, 159, 5076, 1540, 412, 3, 40095, 14400, 79083, 0, 0, 582, 25172, 22757, 24055, 164, 0, 0, 19, 91, 135, 2, 97878, 89695, 92933, 1, 0, 0, 318
6,r0,10, 1087252,"  109714:	e51b300c 	ldr	r3, [fp, #-12]
",benign, 445, 262, 20540, 5, 14295, 4601, 1, 3937, 5645, 1, 733, 83980, 5892, 3, 151, 5148, 1388, 410, 3, 34896, 12618, 65797, 0, 0, 492, 20992, 19218, 19719, 150, 0, 0, 19, 90, 124, 2, 84316, 76227, 79420, 1, 0, 0, 336
7,r1,30, 1087939,"  1099c0:	e3403012 	movt	r3, #18
",benign, 516, 247, 16515, 2, 11540, 3704, 1, 3144, 4543, 2, 671, 69989, 4677, 3, 117, 4736, 1474, 485, 3, 29704, 12502, 53496, 0, 0, 382, 17134, 15481, 15936, 123, 0, 0, 19, 60, 201, 4, 70819, 61976, 65214, 2, 0, 0, 318
8,r3,13, 1087608,"  109878:	e28bd000 	add	sp, fp, #0
",benign, 466, 240, 18765, 2, 13116, 4161, 1, 3555, 5116, 1, 709, 76842, 5300, 3, 117, 4774, 1400, 429, 3, 31112, 12730, 60336, 0, 0, 432, 19272, 17515, 18084, 131, 0, 0, 19, 62, 134, 2, 76525, 68118, 71312, 1, 0, 0, 339
0,r3,20, 1088250,"  109af8:	ebfffee6 	bl	109698 <enqueue>
",benign, 432, 142, 24723, 2, 17221, 5443, 1, 4674, 6683, 2, 849, 96404, 7010, 3, 154, 4814, 1462, 412, 3, 39697, 14338, 77693, 0, 0, 572, 24883, 22335, 23644, 165, 0, 0, 19, 91, 125, 2, 96585, 88082, 91309, 1, 0, 0, 316
1,r2,3, 1088172,"  109aac:	e3082450 	movw	r2, #33872	; 0x8450
",benign, 505, 255, 14222, 5, 9919, 3282, 1, 2712, 3933, 2, 619, 63508, 4028, 3, 124, 4846, 1408, 409, 3, 27811, 12193, 46617, 0, 0, 342, 15081, 13444, 13766, 113, 0, 0, 19, 138, 134, 2, 63933, 55003, 58230, 1, 0, 0, 316
2,r3,22, 1087243,"  109708:	e51b300c 	ldr	r3, [fp, #-12]
",benign, 469, 228, 18798, 2, 13129, 4165, 1, 3563, 5124, 1, 711, 77102, 5308, 3, 117, 4499, 1573, 409, 3, 31533, 12497, 60465, 0, 0, 432, 19184, 17574, 18060, 128, 0, 0, 19, 98, 128, 2, 76910, 69254, 72438, 1, 0, 0, 316
3,r3,20, 1087799,"  109934:	e1520003 	cmp	r2, r3
",benign, 427, 236, 14206, 2, 9901, 3288, 1, 2712, 3933, 1, 573, 63362, 4028, 3, 124, 4687, 1325, 420, 3, 27200, 11239, 46446, 0, 0, 342, 14944, 13570, 13742, 117, 0, 0, 19, 74, 134, 2, 62953, 55033, 58428, 1, 0, 0, 316
4,r3,15, 1087422,"  1097bc:	e3403012 	movt	r3, #18
",benign, 486, 239, 14175, 2, 9871, 3272, 1, 2695, 3914, 2, 615, 63182, 4009, 3, 125, 4898, 1556, 421, 3, 27106, 11833, 46361, 0, 0, 342, 14849, 13513, 13706, 114, 0, 0, 19, 68, 134, 2, 62803, 54662, 58036, 1, 0, 0, 318
5,r1,7, 1087400,"  1097a8:	e3083448 	movw	r3, #33864	; 0x8448
",benign, 123, 148, 543, 1, 380, 378, 1, 118, 279, 0, 126, 9939, 44, 3, 18, 1212, 20, 411, 3, 3508, 2696, 3209, 0, 0, 4, 612, 902, 750, 38, 0, 0, 19, 21, 125, 2, 10435, 1955, 5271, 1, 0, 0, 336
6,r3,1, 1087128,"  109698:	e92d4800 	push	{fp, lr}
",benign, 391, 226, 18009, 2, 12586, 4024, 1, 3392, 4909, 1, 652, 72858, 5083, 3, 114, 4538, 1470, 411, 3, 29156, 11625, 58106, 0, 0, 422, 18719, 16826, 17291, 130, 0, 0, 19, 59, 326, 2, 73022, 65051, 68254, 1, 0, 0, 318
7,r2,17, 1087785,"  109928:	daffffe3 	ble	1098bc <dijkstra+0x38>
",benign, 418, 265, 24686, 2, 17188, 5455, 1, 4674, 6683, 1, 801, 95587, 7010, 3, 153, 4803, 1514, 409, 3, 38686, 13325, 77655, 0, 0, 572, 24875, 22289, 23620, 165, 0, 0, 19, 100, 124, 2, 96499, 88005, 91226, 1, 0, 0, 317
8,r2,16, 1087411,"  1097b0:	e5933000 	ldr	r3, [r3]
",benign, 113, 137, 539, 1, 384, 378, 1, 118, 279, 0, 127, 9835, 44, 3, 18, 1196, 25, 420, 3, 3714, 2860, 3203, 0, 0, 4, 607, 881, 749, 38, 0, 0, 19, 21, 126, 2, 10694, 1805, 5114, 1, 0, 0, 317
9,r2,14, 1087700,"  1098d4:	e7831182 	str	r1, [r3, r2, lsl #3]
",benign, 407, 246, 15929, 5, 11107, 3613, 1, 3066, 4424, 2, 661, 68580, 4559, 3, 123, 4764, 1291, 412, 3, 28849, 11787, 52162, 0, 0, 382, 16799, 15188, 15398, 123, 0, 0, 19, 69, 135, 4, 68619, 60151, 63392, 2, 0, 0, 316
10,r2,11, 1087392,"  1097a0:	e50b1014 	str	r1, [fp, #-20]	; 0xffffffec
",benign, 476, 257, 14230, 5, 9913, 3288, 0, 2712, 3933, 1, 606, 63308, 4028, 3, 124, 4863, 1410, 378, 3, 27051, 11271, 46561, 0, 0, 342, 14984, 13550, 13758, 113, 0, 0, 19, 71, 84, 5, 63134, 55409, 58492, 2, 0, 0, 338
11,r1,24, 1087435,"  1097c8:	0a000021 	beq	109854 <dequeue+0xc4>
",benign, 500, 241, 18807, 2, 13135, 4170, 1, 3563, 5124, 1, 713, 77790, 5308, 3, 117, 4863, 1657, 411, 3, 31532, 12457, 60398, 0, 0, 432, 19247, 17536, 18087, 132, 0, 0, 17, 65, 124, 2, 77291, 68952, 72137, 1, 0, 0, 325
12,r2,20, 1087984,"  1099f0:	e5933000 	ldr	r3, [r3]
",benign, 490, 247, 14225, 6, 9904, 3285, 1, 2712, 3933, 2, 588, 63189, 4028, 3, 124, 4739, 1339, 412, 3, 27396, 11736, 46603, 0, 0, 342, 15005, 13516, 13741, 112, 0, 0, 19, 136, 134, 3, 63551, 54804, 57989, 1, 0, 0, 338
13,r0,12, 1087565,"  10984c:	e3403012 	movt	r3, #18
",benign, 520, 252, 18820, 2, 13142, 4168, 1, 3563, 5124, 3, 722, 77177, 5308, 3, 118, 4896, 1515, 532, 3, 31783, 12825, 60489, 0, 0, 432, 19304, 17563, 18122, 129, 0, 0, 19, 60, 142, 2, 77583, 69283, 72672, 1, 0, 0, 318
14,r0,3, 1087524,"  109824:	e3083448 	movw	r3, #33864	; 0x8448
",benign, 452, 240, 20067, 5, 13995, 4426, 1, 3806, 5455, 2, 712, 80529, 5680, 3, 128, 4612, 1627, 410, 3, 32123, 12336, 64208, 0, 0, 472, 20439, 18805, 19230, 141, 0, 0, 19, 75, 134, 2, 80712, 71620, 74812, 1, 0, 0, 325
15,r3,30, 1087146,"  1096a8:	e50b1014 	str	r1, [fp, #-20]	; 0xffffffec
",benign, 447, 288, 25169, 2, 17515, 5514, 1, 4794, 6834, 3, 818, 97379, 7171, 3, 157, 4859, 1563, 428, 3, 39888, 14056, 78971, 0, 0, 582, 25121, 22751, 24050, 166, 0, 0, 19, 88, 134, 2, 97483, 89372, 92604, 1, 0, 0, 316
16,r2,15, 1087587,"  109860:	e52db004 	push	{fp}		; (str fp, [sp, #-4]!)
",benign, 499, 259, 14228, 2, 9913, 3284, 1, 2712, 3933, 1, 609, 63900, 4028, 3, 124, 4621, 1470, 525, 3, 27517, 11846, 46597, 0, 0, 342, 14989, 13513, 13756, 114, 0, 0, 19, 67, 125, 2, 63549, 55403, 58582, 1, 0, 0, 316
17,r2,22, 1087552,"  109840:	e5933000 	ldr	r3, [r3]
",benign, 682, 441, 14211, 5, 9909, 3284, 1, 2712, 3933, 2, 599, 63163, 4028, 3, 124, 4889, 1496, 430, 3, 27693, 11899, 46638, 0, 0, 342, 15002, 13515, 13732, 115, 0, 0, 19, 71, 134, 2, 63717, 55475, 58610, 1, 0, 0, 318
18,r2,0, 1087403,"  1097a8:	e3083448 	movw	r3, #33864	; 0x8448
",benign, 479, 269, 25181, 2, 17544, 5521, 1, 4794, 6834, 2, 828, 97761, 7171, 3, 158, 4685, 1576, 411, 3, 39974, 14083, 79098, 0, 0, 582, 25094, 22832, 24056, 164, 0, 0, 19, 98, 124, 2, 97928, 89206, 92427, 1, 0, 0, 329
20,r1,24, 1088160,"  109aa0:	e30834d8 	movw	r3, #34008	; 0x84d8
",benign, 418, 125, 18443, 5, 12863, 4179, 0, 3508, 5083, 2, 721, 76614, 5279, 3, 138, 5052, 1376, 594, 3, 31798, 12658, 59486, 0, 0, 442, 19264, 17120, 17750, 137, 0, 0, 19, 74, 134, 2, 76519, 68205, 71470, 1, 0, 0, 316
21,r0,24, 1087124,"  109694:	e8bd8800 	pop	{fp, pc}
",benign, 512, 245, 14222, 4, 9909, 3298, 1, 2712, 3933, 1, 642, 64327, 4028, 3, 124, 4985, 1236, 413, 3, 27802, 11961, 46609, 0, 0, 342, 14899, 13678, 13781, 114, 0, 0, 17, 64, 136, 8, 63715, 55695, 58932, 1, 0, 0, 325
22,r0,28, 1088174,"  109aac:	e3082450 	movw	r2, #33872	; 0x8450
",benign, 509, 252, 22137, 2, 15423, 4898, 1, 4175, 6037, 2, 775, 87748, 6313, 3, 142, 4589, 1423, 439, 3, 35365, 13226, 70467, 0, 0, 522, 22742, 20355, 21154, 153, 0, 0, 19, 126, 124, 2, 87814, 78383, 81640, 1, 0, 0, 325
23,r3,15, 1088168,"  109aa8:	e5931000 	ldr	r1, [r3]
",benign, 491, 255, 22132, 4, 15421, 4902, 1, 4175, 6037, 5, 770, 87388, 6313, 3, 143, 4576, 1464, 427, 3, 35201, 13097, 70497, 0, 0, 522, 22716, 20336, 21155, 153, 0, 0, 19, 78, 124, 2, 87210, 78639, 81835, 1, 0, 0, 318
25,r2,18, 1087738,"  1098f8:	e5832004 	str	r2, [r3, #4]
",benign, 351, 127, 22243, 2, 15479, 4936, 1, 4199, 6061, 1, 754, 88679, 6337, 3, 140, 5074, 1391, 409, 3, 35788, 12930, 70858, 0, 0, 522, 22861, 20466, 21218, 153, 0, 0, 19, 82, 124, 2, 88326, 80298, 83497, 1, 0, 0, 325
26,r0,24, 1088102,"  109a64:	e3403012 	movt	r3, #18
",benign, 512, 237, 18238, 2, 12708, 4100, 1, 3455, 5000, 2, 685, 75156, 5185, 3, 127, 4716, 1580, 409, 3, 31676, 13240, 59011, 0, 0, 432, 19089, 16952, 17519, 132, 0, 0, 19, 65, 125, 2, 75454, 66690, 69880, 1, 0, 0, 318
27,r2,12, 1087547,"  109838:	e308344c 	movw	r3, #33868	; 0x844c
",benign, 519, 289, 25192, 2, 17553, 5518, 1, 4794, 6834, 4, 845, 97908, 7171, 3, 159, 5078, 1684, 421, 3, 40433, 14655, 79052, 0, 0, 582, 25237, 22652, 24076, 166, 0, 0, 19, 95, 134, 2, 97566, 89685, 93100, 1, 0, 0, 316
