0,598,22,8564,0,5831,2699,1,464,699,0,197,33936,397,3,41,7311,307,444,5,13160,9262,19508,0,0,25,4724,4880,8485,42,0,0,18,20,260,3,34342,25340,28682,2,0,0,332
0,653,148,8570,0,5827,2690,2,464,699,0,198,33526,397,3,39,7158,288,440,6,13662,9630,19493,0,0,25,4786,4821,8492,42,0,0,18,20,162,2,34341,25896,29177,1,0,0,319
0,634,147,8567,0,5829,2694,2,464,699,0,195,33950,397,3,41,6895,301,583,5,13805,9784,19504,0,0,25,4722,4889,8484,42,0,0,18,20,161,3,34291,25417,28795,2,0,0,320
0,529,146,8560,0,5829,2696,1,464,699,0,195,33821,397,3,42,6787,291,460,5,13331,9085,19482,0,0,25,4449,5154,8473,42,0,0,18,20,166,3,34305,25530,28962,2,0,0,621
0,503,146,8560,4,5826,2694,1,464,699,0,200,33115,397,3,42,6752,283,459,5,13061,9042,19492,0,0,25,4713,4910,8486,42,0,0,18,20,166,2,33849,25110,28381,2,0,0,317
0,700,148,8578,0,5828,2691,2,464,699,0,194,34232,397,3,41,7278,303,444,5,13669,9660,19494,0,0,25,4766,4944,8488,42,0,0,18,20,159,3,34455,25585,28858,2,0,0,317
0,700,147,8575,3,5824,2687,3,464,699,0,199,33643,397,3,39,7142,327,438,5,13337,9335,19467,0,0,25,4718,4895,8489,42,0,0,18,20,152,2,34141,25613,28924,1,0,0,317
0,816,148,8585,1,5829,2690,2,464,699,0,196,34253,397,3,41,7530,317,444,5,13799,9820,19489,0,0,25,4851,4873,8487,42,0,0,18,20,158,3,34922,25793,29127,2,0,0,376
0,819,148,8576,0,5831,2686,5,464,699,0,200,33864,397,3,43,7664,331,438,5,13907,9950,19506,0,0,25,4712,4903,8486,42,0,0,18,20,152,2,34861,26043,29597,1,0,0,379
0,440,147,8553,0,5824,2694,2,464,699,0,194,32692,397,3,40,6273,301,445,5,12781,8834,19498,0,0,25,4503,5214,8480,42,0,0,18,20,153,2,33283,24669,27974,2,0,0,386
0,692,146,8570,0,5827,2689,1,464,699,0,198,33562,397,3,41,7182,321,510,5,13509,9547,19505,0,0,25,4725,4877,8491,42,0,0,18,20,341,3,34861,25750,29091,2,0,0,317
0,581,148,8560,4,5826,2693,1,464,699,0,197,33199,397,3,43,7041,301,443,5,12940,8924,19481,0,0,25,4721,4877,8480,42,0,0,18,20,159,3,33505,25162,28460,2,0,0,317
1,579,147,8546,0,5822,2691,1,464,694,0,199,33675,392,3,43,6658,303,441,5,13351,9393,19486,0,0,25,4812,4955,8486,42,0,0,18,20,159,3,34138,25645,28932,2,0,0,317
0,588,146,8569,0,5828,2694,1,464,699,0,198,33700,397,3,42,6783,544,446,5,13273,9187,19479,0,0,25,4727,4883,8487,42,0,0,18,20,160,3,34072,25430,28723,2,0,0,319
1,577,148,8556,0,5825,2694,5,464,694,0,196,33238,392,3,43,6967,339,452,5,13109,9239,19490,0,0,25,4714,4880,8486,41,0,0,18,20,159,3,34252,25495,28973,2,0,0,376
1,658,148,8564,4,5823,2696,2,464,694,0,197,33716,392,3,43,7432,321,501,5,13237,9304,19469,0,0,25,4967,4628,8481,42,0,0,18,20,158,3,33956,25344,28601,2,0,0,377
1,655,23,8595,0,5855,2700,1,464,694,0,194,33650,392,3,41,7447,307,442,5,13691,9729,19497,0,0,25,4731,4860,8492,42,0,0,19,23,160,4,34800,25810,29132,2,0,0,316
0,668,149,8567,1,5825,2693,1,464,699,0,197,33436,397,3,43,6959,320,444,5,13368,9382,19508,0,0,25,4713,4893,8485,42,0,0,18,20,159,3,34297,25912,29344,2,0,0,320
0,582,149,8558,0,5822,2690,2,464,699,0,209,33898,397,3,42,7130,291,444,5,13162,9191,19486,0,0,25,4708,4894,8484,42,0,0,18,20,160,3,33943,25312,28831,2,0,0,319
0,589,147,8565,0,5829,2692,1,464,699,0,196,33337,397,3,42,6725,269,447,5,13153,9264,19495,0,0,25,4729,4907,8488,42,0,0,18,20,158,4,34033,25536,28833,2,0,0,316
0,615,164,8569,3,5831,2693,1,464,699,0,196,33657,397,3,40,7203,308,448,5,13257,9167,19502,0,0,25,4724,4873,8476,42,0,0,18,20,162,2,33961,25441,28920,1,0,0,319
