num,reg,pos,loc,input_seed,instraction,res,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,dump
26,r2,13, 1059544, 1074,"  102ad8:	e50b300c 	str	r3, [fp, #-12]",benign, 556, 162, 10220, 2, 6857, 2710, 1, 572, 760, 0, 223, 54695, 555, 3, 47, 7699, 573, 418, 6, 33184, 11014, 21297, 0, 0, 32, 5033, 5131, 9634, 77, 0, 0, 19, 21, 135, 2, 55361, 46463, 49526, 1, 0, 0, 318,-
27,r2,17, 1055485, 1071,"  101afc:	e0822003 	add	r2, r2, r3",benign, 556, 166, 10204, 2, 6852, 2709, 1, 572, 760, 0, 216, 54441, 555, 3, 46, 8210, 372, 413, 4, 32998, 10614, 21323, 0, 0, 32, 4817, 5436, 9631, 79, 0, 0, 19, 22, 135, 2, 54918, 46581, 49827, 1, 0, 0, 316,-
28,r1,2, 1052833, 1063,"  1010a0:	e50b3020 	str	r3, [fp, #-32]	; 0xffffffe0",benign, 591, 181, 10215, 2, 6847, 2709, 0, 572, 760, 0, 219, 54332, 555, 3, 46, 7635, 389, 429, 4, 32526, 10396, 21292, 0, 0, 32, 4774, 5391, 9648, 79, 0, 0, 19, 23, 134, 2, 55263, 46794, 50009, 1, 0, 0, 328,-
29,r2,10, 1054849, 1068,"  101880:	e30e3ba1 	movw	r3, #60321	; 0xeba1",benign, 564, 159, 10220, 2, 6848, 2708, 1, 572, 760, 0, 210, 54500, 555, 3, 48, 7661, 394, 430, 4, 32438, 10349, 21304, 0, 0, 32, 4784, 5380, 9636, 76, 0, 0, 19, 22, 134, 2, 54649, 46551, 49642, 1, 0, 0, 546,-
30,r0,11, 1059563, 1067,"  102ae8:	e51b3014 	ldr	r3, [fp, #-20]	; 0xffffffec",benign, 550, 161, 10204, 2, 6852, 2709, 1, 572, 760, 0, 217, 54715, 555, 3, 46, 7596, 380, 423, 4, 32402, 10283, 21308, 0, 0, 32, 4780, 5391, 9631, 80, 0, 0, 19, 22, 135, 2, 54858, 46964, 50052, 1, 0, 0, 336,-
31,r1,24, 1059436, 1066,"  102a6c:	e50b300c 	str	r3, [fp, #-12]",benign, 555, 160, 10198, 2, 6845, 2707, 1, 572, 760, 0, 212, 53908, 555, 3, 47, 7899, 589, 424, 4, 32876, 10758, 21305, 0, 0, 32, 4792, 5376, 9628, 78, 0, 0, 19, 22, 134, 2, 54916, 46900, 49979, 1, 0, 0, 316,-
32,r2,11, 1053238, 1068,"  101234:	e50b300c 	str	r3, [fp, #-12]",benign, 565, 170, 10198, 2, 6846, 2712, 1, 572, 760, 0, 225, 54528, 555, 3, 46, 7968, 588, 422, 5, 32959, 10481, 21281, 0, 0, 32, 4787, 5397, 9640, 79, 0, 0, 19, 23, 134, 2, 55197, 46689, 49816, 1, 0, 0, 317,-
33,r1,0, 1059707, 1063,"  102b78:	e30c31d6 	movw	r3, #49622	; 0xc1d6",benign, 574, 170, 10214, 2, 6849, 2710, 1, 572, 759, 0, 222, 54348, 555, 3, 47, 7571, 393, 417, 7, 32857, 10569, 21313, 0, 0, 32, 4788, 5394, 9632, 77, 0, 0, 19, 21, 134, 2, 54719, 46910, 50018, 1, 0, 0, 322,-
34,r3,29, 1055925, 1069,"  101cb4:	e0822003 	add	r2, r2, r3",benign, 566, 163, 10217, 2, 6863, 2712, 1, 572, 760, 0, 216, 53850, 555, 3, 47, 7826, 383, 418, 6, 33186, 10819, 21332, 0, 0, 32, 4959, 5197, 9624, 78, 0, 0, 19, 22, 135, 2, 54841, 46511, 49585, 1, 0, 0, 336,-
35,r1,12, 1053015, 1069,"  101154:	e51b3014 	ldr	r3, [fp, #-20]	; 0xffffffec",benign, 555, 162, 10203, 2, 6848, 2707, 1, 572, 760, 0, 216, 53967, 555, 3, 47, 8095, 384, 607, 3, 32630, 10504, 21312, 0, 0, 32, 5220, 4939, 9634, 78, 0, 0, 19, 23, 134, 2, 54627, 47118, 50294, 1, 0, 0, 337,-
