0, 813, 179, 10203, 2, 6853, 2701, 2, 571, 762, 0, 232, 55150, 557, 3, 45, 9053, 341, 418, 3, 33388, 11496, 21333, 0, 0, 32, 5315, 4843, 9611, 98, 0, 0, 19, 22, 124, 2, 55757, 47077, 50233, 1, 0, 0, 318
0, 643, 159, 10209, 2, 6847, 2698, 1, 571, 762, 0, 236, 54476, 557, 3, 44, 8502, 552, 430, 3, 33531, 11590, 21314, 0, 0, 32, 5472, 4676, 9622, 99, 0, 0, 19, 22, 125, 2, 55588, 47163, 50367, 1, 0, 0, 326
0, 630, 159, 10201, 3, 6851, 2699, 0, 571, 762, 0, 226, 54490, 557, 3, 44, 8535, 361, 408, 3, 33107, 11209, 21292, 0, 0, 32, 5307, 4857, 9609, 97, 0, 0, 19, 22, 133, 5, 55500, 47095, 50281, 1, 0, 0, 338
0, 829, 160, 10218, 3, 6846, 2698, 1, 571, 762, 0, 236, 54793, 557, 3, 44, 8715, 554, 410, 3, 33786, 11912, 21309, 0, 0, 32, 5500, 4652, 9630, 102, 0, 0, 19, 22, 134, 4, 55768, 47615, 50818, 1, 0, 0, 317
0, 626, 160, 10192, 2, 6852, 2700, 2, 571, 762, 0, 237, 54746, 557, 3, 44, 7800, 355, 412, 3, 33252, 11130, 21347, 0, 0, 32, 5295, 4867, 9614, 99, 0, 0, 19, 22, 143, 2, 55290, 47172, 50436, 1, 0, 0, 339
1, 727, 122, 10301, 94, 6840, 2706, 1, 571, 757, 0, 230, 54092, 552, 3, 44, 8305, 352, 409, 3, 33078, 11614, 21268, 0, 0, 32, 5485, 4659, 9607, 99, 0, 0, 19, 22, 124, 2, 55489, 46770, 49904, 1, 0, 0, 318
0, 846, 181, 10221, 2, 6854, 2700, 1, 571, 762, 0, 239, 55148, 557, 3, 44, 8873, 357, 409, 3, 33577, 11671, 21321, 0, 0, 32, 5503, 4662, 9618, 99, 0, 0, 19, 22, 124, 2, 55854, 47300, 50498, 1, 0, 0, 317
1, 756, 159, 10204, 2, 6842, 2701, 1, 571, 757, 0, 231, 54734, 552, 3, 44, 8302, 351, 420, 3, 32975, 11533, 21289, 0, 0, 32, 5499, 4659, 9603, 100, 0, 0, 19, 22, 135, 2, 54979, 46763, 49924, 1, 0, 0, 316
1, 681, 160, 10195, 2, 6834, 2698, 1, 571, 757, 0, 239, 54194, 552, 3, 44, 7905, 362, 419, 3, 33098, 11406, 21317, 0, 0, 32, 5486, 4674, 9605, 97, 0, 0, 19, 22, 124, 2, 54484, 46218, 49391, 1, 0, 0, 316
0, 779, 160, 10208, 2, 6848, 2696, 2, 571, 762, 0, 242, 54919, 557, 3, 45, 8356, 352, 420, 3, 33140, 11258, 21297, 0, 0, 32, 5494, 4662, 9618, 100, 0, 0, 19, 22, 135, 2, 55385, 47673, 50858, 1, 0, 0, 317
0, 658, 171, 10203, 2, 6851, 2698, 2, 571, 762, 0, 243, 54564, 557, 3, 44, 7929, 357, 418, 3, 33090, 11096, 21296, 0, 0, 32, 5494, 4694, 9617, 101, 0, 0, 19, 22, 134, 2, 55565, 47196, 50399, 1, 0, 0, 337
0, 699, 159, 10199, 2, 6846, 2699, 1, 571, 762, 0, 237, 54896, 557, 3, 44, 8160, 369, 441, 3, 33386, 11250, 21321, 0, 0, 32, 5494, 4667, 9614, 98, 0, 0, 19, 22, 124, 2, 55411, 47429, 50617, 1, 0, 0, 318
1, 680, 169, 10201, 2, 6838, 2700, 0, 571, 758, 0, 232, 54370, 552, 3, 44, 8025, 360, 430, 3, 32610, 11180, 21307, 0, 0, 32, 5425, 4720, 9599, 98, 0, 0, 19, 24, 135, 2, 54851, 46853, 50045, 1, 0, 0, 317
1, 658, 159, 10193, 2, 6831, 2698, 1, 571, 757, 0, 232, 53943, 552, 3, 45, 7902, 371, 408, 3, 32676, 11189, 21331, 0, 0, 32, 5289, 4874, 9598, 98, 0, 0, 19, 22, 134, 2, 54603, 46725, 49941, 1, 0, 0, 317
0, 685, 160, 10202, 3, 6854, 2700, 1, 571, 762, 0, 228, 54307, 557, 3, 45, 8526, 326, 431, 3, 32930, 10969, 21268, 0, 0, 32, 5497, 4647, 9608, 99, 0, 0, 19, 22, 134, 5, 55166, 46912, 50085, 1, 0, 0, 337
0, 715, 160, 10200, 3, 6842, 2698, 1, 571, 762, 0, 229, 55072, 557, 3, 44, 8548, 366, 441, 3, 33259, 11178, 21316, 0, 0, 32, 5513, 4644, 9620, 101, 0, 0, 19, 22, 125, 5, 54998, 46902, 50076, 1, 0, 0, 336
0, 728, 160, 10205, 2, 6846, 2698, 0, 571, 763, 0, 240, 54974, 557, 3, 44, 8291, 352, 440, 3, 33524, 11606, 21335, 0, 0, 32, 5503, 4655, 9615, 98, 0, 0, 19, 22, 124, 2, 55799, 47041, 50221, 1, 0, 0, 317
0, 748, 179, 10219, 2, 6849, 2699, 1, 571, 762, 0, 240, 55214, 557, 3, 44, 8247, 369, 408, 3, 33167, 11201, 21295, 0, 0, 32, 5451, 4702, 9610, 96, 0, 0, 19, 22, 124, 2, 55762, 47019, 50360, 1, 0, 0, 318
0, 716, 170, 10194, 2, 6856, 2699, 1, 571, 762, 0, 230, 55137, 557, 3, 45, 8071, 375, 430, 3, 33211, 11266, 21312, 0, 0, 32, 5512, 4675, 9610, 97, 0, 0, 19, 22, 134, 2, 55282, 47035, 50216, 1, 0, 0, 316
1, 825, 161, 10186, 2, 6840, 2702, 1, 571, 757, 0, 240, 54911, 552, 3, 44, 8546, 361, 452, 3, 32927, 11484, 21293, 0, 0, 32, 5505, 4658, 9609, 99, 0, 0, 19, 22, 134, 2, 54970, 46761, 49909, 1, 0, 0, 317
0, 806, 171, 10200, 3, 6850, 2700, 2, 571, 762, 0, 235, 55377, 557, 3, 44, 8695, 341, 440, 3, 33206, 11290, 21314, 0, 0, 32, 5510, 4655, 9617, 99, 0, 0, 19, 22, 124, 4, 55716, 46976, 50156, 1, 0, 0, 337
1, 895, 160, 10203, 2, 6833, 2698, 1, 571, 757, 0, 233, 54484, 552, 3, 44, 8731, 335, 409, 3, 33344, 11650, 21281, 0, 0, 32, 5486, 4668, 9608, 99, 0, 0, 19, 22, 135, 2, 55237, 47219, 50552, 1, 0, 0, 328
1, 849, 159, 10212, 2, 6835, 2699, 0, 571, 758, 0, 227, 54668, 552, 3, 44, 8706, 371, 409, 3, 32947, 11383, 21320, 0, 0, 32, 5315, 4843, 9603, 100, 0, 0, 17, 22, 135, 2, 55258, 46524, 49686, 1, 0, 0, 326
