num,reg,pos,loc,reg,pos,loc,reg,pos,loc,input_seed,instraction,res,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,dump
42,r1,25, 1085050,r3,8, 1085050,r3,12, 1085050, 1049,"  108e78:	e51b3010 	ldr	r3, [fp, #-16]",benign, 410, 150, 4774, 2, 3139, 1129, 1, 851, 1002, 0, 282, 44225, 908, 3, 32, 3011, 428, 412, 3, 31931, 6952, 11410, 0, 0, 145, 2783, 2743, 4407, 54, 0, 0, 19, 26, 139, 2, 44958, 36078, 39526, 1, 0, 0, 316,-
43,r0,31, 1085049,r2,22, 1085049,r2,19, 1085049, 1039,"  108e78:	e51b3010 	ldr	r3, [fp, #-16]",SDC, 436, 568, 7938, 2, 6316, 1127, 0, 1645, 3377, 0, 293, 70606, 3272, 3, 429, 3067, 14419, 427, 27, 48265, 7619, 27339, 0, 0, 146, 10671, 8255, 7580, 55, 0, 0, 19, 25, 143, 2, 70643, 62409, 65716, 1, 0, 0, 318,-
44,r0,2, 1085049,r0,19, 1085049,r0,25, 1085049, 1046,"  108e78:	e51b3010 	ldr	r3, [fp, #-16]",benign, 404, 149, 4954, 2, 3260, 1181, 1, 887, 1033, 0, 273, 44484, 950, 3, 32, 3190, 611, 432, 3, 31943, 6770, 11637, 0, 0, 157, 2861, 2775, 4566, 57, 0, 0, 19, 27, 120, 2, 44795, 36529, 39789, 1, 0, 0, 317,-
45,r1,21, 1085048,r3,2, 1085048,r3,13, 1085048, 1039,"  108e78:	e51b3010 	ldr	r3, [fp, #-16]",benign, 316, 150, 4780, 2, 3149, 1120, 2, 864, 1013, 0, 278, 43786, 919, 3, 32, 3183, 417, 449, 4, 31504, 6397, 11305, 0, 0, 146, 2797, 2716, 4382, 52, 0, 0, 19, 25, 142, 2, 44571, 35457, 38715, 1, 0, 0, 327,-
46,r2,25, 1085022,r2,29, 1085022,r0,26, 1085022, 1043,"  108e5c:	e50b0010 	str	r0, [fp, #-16]",SDC, 393, 148, 4888, 2, 3217, 1163, 1, 877, 1025, 0, 279, 44505, 938, 3, 32, 3123, 419, 417, 3, 31856, 6577, 11648, 0, 0, 153, 2862, 2787, 4522, 57, 0, 0, 19, 27, 120, 2, 44859, 36471, 39711, 1, 0, 0, 316,-
47,r0,25, 1085034,r0,7, 1085034,r0,26, 1085034, 1043,"  108e68:	e5933000 	ldr	r3, [r3]",benign, 407, 153, 4754, 2, 3122, 1120, 1, 854, 1004, 0, 280, 44463, 909, 3, 32, 2991, 422, 422, 3, 32003, 6924, 11335, 0, 0, 144, 2760, 2726, 4375, 55, 0, 0, 19, 27, 143, 2, 44875, 36080, 39365, 1, 0, 0, 316,-
48,r1,2, 1085044,r3,3, 1085044,r3,20, 1085044, 1043,"  108e74:	e5932000 	ldr	r2, [r3]",benign, 310, 158, 4761, 3, 3133, 1119, 1, 854, 1004, 0, 280, 43815, 909, 3, 34, 3042, 501, 504, 3, 31460, 6187, 11245, 0, 0, 144, 2786, 2713, 4382, 53, 0, 0, 19, 26, 213, 4, 43974, 36007, 39284, 2, 0, 0, 317,-
50,r1,26, 1085046,r2,30, 1085046,r0,27, 1085046, 1049,"  108e74:	e5932000 	ldr	r2, [r3]",benign, 324, 24, 4790, 2, 3186, 1137, 0, 851, 1003, 0, 267, 44041, 908, 3, 32, 3197, 384, 412, 3, 31704, 6620, 11394, 0, 0, 145, 2795, 2728, 4410, 54, 0, 0, 19, 24, 122, 2, 44372, 36376, 39824, 1, 0, 0, 318,-
51,r3,23, 1085039,r1,5, 1085039,r2,20, 1085039, 1051,"  108e6c:	e50b3008 	str	r3, [fp, #-8]",benign, 416, 160, 4923, 2, 3246, 1178, 1, 868, 1014, 0, 262, 44142, 922, 3, 32, 3327, 425, 411, 3, 31845, 6731, 11452, 0, 0, 148, 2804, 2726, 4441, 52, 0, 0, 19, 23, 120, 2, 44622, 36236, 39496, 1, 0, 0, 317,-
52,r0,30, 1085060,r0,1, 1085060,r0,6, 1085060, 1049,"  108e84:	e51b2008 	ldr	r2, [fp, #-8]",benign, 311, 151, 4775, 2, 3142, 1130, 0, 851, 1003, 0, 277, 43931, 908, 3, 32, 3146, 413, 416, 3, 31295, 6117, 11336, 0, 0, 145, 2791, 2731, 4398, 51, 0, 0, 19, 23, 140, 2, 44360, 35955, 39227, 1, 0, 0, 317,-
0,r3,9, 1085035,r2,26, 1085035,r0,5, 1085035, 1041,"  108e68:	e5933000 	ldr	r3, [r3]",benign, 316, 27, 4753, 4, 3130, 1121, 0, 864, 1013, 0, 279, 44246, 919, 3, 32, 2979, 433, 649, 3, 31682, 6582, 11369, 0, 0, 146, 2784, 2708, 4393, 53, 0, 0, 19, 24, 120, 2, 44680, 36152, 39588, 1, 0, 0, 338,-
1,r0,21, 1085042,r0,16, 1085042,r3,22, 1085042, 1042,"  108e70:	e51b3014 	ldr	r3, [fp, #-20]	; 0xffffffec",benign, 398, 150, 4983, 2, 3287, 1182, 0, 907, 1049, 0, 272, 44166, 970, 3, 33, 3139, 423, 412, 3, 31985, 6820, 11832, 0, 0, 160, 2928, 2824, 4605, 57, 0, 0, 19, 23, 120, 2, 45256, 36960, 40274, 1, 0, 0, 339,-
2,r1,14, 1085021,r0,29, 1085021,r3,6, 1085021, 1044,"  108e5c:	e50b0010 	str	r0, [fp, #-16]",benign, 397, 157, 5008, 2, 3306, 1209, 1, 882, 1034, 0, 281, 44741, 950, 3, 32, 2927, 431, 415, 3, 31875, 6695, 11855, 0, 0, 156, 2950, 2822, 4645, 54, 0, 0, 19, 24, 120, 2, 44952, 36692, 40142, 1, 0, 0, 316,-
3,r0,4, 1085043,r1,22, 1085043,r1,6, 1085043, 1038,"  108e70:	e51b3014 	ldr	r3, [fp, #-20]	; 0xffffffec",benign, 390, 149, 4708, 2, 3104, 1115, 1, 849, 1001, 0, 268, 44003, 904, 3, 32, 3145, 423, 415, 3, 31964, 6885, 11278, 0, 0, 142, 2788, 2688, 4329, 51, 0, 0, 19, 25, 120, 2, 44304, 35933, 39212, 1, 0, 0, 319,-
5,r3,29, 1085034,r2,9, 1085034,r3,14, 1085034, 1046,"  108e68:	e5933000 	ldr	r3, [r3]",SDC, 323, 44, 4879, 35, 3192, 1160, 1, 870, 1010, 1, 254, 44048, 925, 3, 33, 3223, 455, 423, 3, 31939, 6602, 11432, 0, 0, 154, 2779, 2731, 4482, 57, 0, 0, 19, 28, 125, 3, 44822, 36321, 39790, 1, 0, 0, 329,-
6,r2,31, 1085047,r3,24, 1085047,r0,0, 1085047, 1038,"  108e74:	e5932000 	ldr	r2, [r3]",benign, 432, 171, 4717, 2, 3116, 1117, 0, 849, 1001, 0, 269, 44184, 904, 3, 32, 2948, 434, 409, 3, 31754, 6663, 11258, 0, 0, 142, 2779, 2708, 4350, 54, 0, 0, 19, 25, 120, 3, 44595, 36342, 39639, 1, 0, 0, 318,-
7,r1,10, 1085013,r1,15, 1085013,r2,26, 1085013, 1038,"  108e54:	e28db000 	add	fp, sp, #0",SDC, 406, 158, 4740, 4, 3120, 1120, 1, 846, 995, 0, 267, 43862, 899, 3, 34, 3292, 447, 497, 3, 31930, 6531, 11270, 0, 0, 142, 2821, 2734, 4356, 57, 0, 0, 19, 26, 253, 5, 44470, 35850, 39113, 3, 0, 0, 336,-
8,r0,17, 1085061,r0,14, 1085061,r2,13, 1085061, 1041,"  108e84:	e51b2008 	ldr	r2, [fp, #-8]",benign, 397, 150, 4782, 2, 3156, 1126, 1, 864, 1012, 0, 271, 44530, 919, 3, 32, 3208, 410, 411, 3, 31643, 6564, 11386, 0, 0, 146, 2808, 2740, 4395, 53, 0, 0, 19, 23, 119, 3, 44619, 36040, 39328, 1, 0, 0, 338,-
9,r3,28, 1085058,r0,21, 1085058,r0,17, 1085058, 1036,"  108e80:	e51b3014 	ldr	r3, [fp, #-20]	; 0xffffffec",benign, 397, 147, 4698, 2, 3104, 1113, 1, 831, 983, 0, 264, 43880, 883, 3, 31, 2996, 412, 413, 3, 31876, 6723, 11209, 0, 0, 140, 2713, 2672, 4345, 51, 0, 0, 19, 24, 143, 2, 44860, 36063, 39343, 1, 0, 0, 320,-
10,r3,8, 1085046,r2,25, 1085046,r1,10, 1085046, 1041,"  108e74:	e5932000 	ldr	r2, [r3]",benign, 402, 152, 4762, 4, 3131, 1129, 1, 864, 1013, 0, 268, 44685, 919, 3, 32, 3330, 320, 410, 3, 31717, 6730, 11381, 0, 0, 146, 2776, 2747, 4403, 53, 0, 0, 19, 25, 121, 2, 44396, 36121, 39563, 1, 0, 0, 320,-
11,r3,20, 1085025,r1,12, 1085025,r2,9, 1085025, 1048,"  108e60:	e50b1014 	str	r1, [fp, #-20]	; 0xffffffec",SDC, 407, 159, 5136, 3, 3384, 1228, 1, 914, 1053, 0, 271, 45169, 981, 3, 34, 3169, 469, 502, 3, 32052, 6493, 12062, 0, 0, 168, 2976, 2862, 4748, 54, 0, 0, 19, 27, 207, 5, 45764, 37143, 40370, 2, 0, 0, 364,-
12,r2,29, 1085030,r3,2, 1085030,r0,25, 1085030, 1049,"  108e64:	e51b3010 	ldr	r3, [fp, #-16]",benign, 429, 171, 4768, 2, 3153, 1133, 1, 851, 1002, 0, 282, 44503, 908, 3, 32, 2894, 435, 405, 3, 31945, 6831, 11392, 0, 0, 145, 2797, 2747, 4406, 52, 0, 0, 19, 23, 120, 2, 44730, 36319, 39833, 1, 0, 0, 316,-
13,r3,11, 1085015,r2,5, 1085015,r1,3, 1085015, 1042,"  108e54:	e28db000 	add	fp, sp, #0",SDC, 402, 153, 5002, 4, 3302, 1190, 1, 904, 1044, 0, 279, 44449, 965, 3, 36, 3097, 532, 645, 3, 32268, 6689, 11891, 0, 0, 161, 2897, 2809, 4631, 54, 0, 0, 19, 25, 286, 7, 45193, 36786, 40019, 3, 0, 0, 328,-
14,r1,11, 1085028,r2,26, 1085028,r3,16, 1085028, 1043,"  108e64:	e51b3010 	ldr	r3, [fp, #-16]",benign, 322, 168, 4733, 2, 3125, 1120, 1, 854, 1005, 0, 266, 43553, 909, 3, 32, 3148, 412, 418, 3, 31404, 6110, 11265, 0, 0, 144, 2795, 2736, 4365, 53, 0, 0, 19, 26, 125, 3, 44108, 35489, 38774, 1, 0, 0, 328,-
15,r1,8, 1085039,r1,16, 1085039,r1,27, 1085039, 1044,"  108e6c:	e50b3008 	str	r3, [fp, #-8]",benign, 408, 156, 4984, 2, 3296, 1201, 1, 882, 1034, 0, 277, 44262, 950, 3, 32, 3153, 417, 429, 3, 32444, 7061, 11857, 0, 0, 156, 2938, 2823, 4632, 52, 0, 0, 19, 23, 120, 2, 45441, 36675, 40128, 1, 0, 0, 338,-
16,r3,28, 1085062,r1,15, 1085062,r1,24, 1085062, 1040,"  108e84:	e51b2008 	ldr	r2, [fp, #-8]",benign, 416, 158, 5225, 2, 3475, 1272, 1, 924, 1067, 0, 273, 45234, 999, 3, 32, 3135, 420, 415, 3, 32350, 6839, 12306, 0, 0, 172, 3064, 2893, 4886, 53, 0, 0, 19, 24, 143, 2, 45954, 37099, 40348, 1, 0, 0, 324,-
17,r3,14, 1085020,r0,12, 1085020,r0,17, 1085020, 1048,"  108e5c:	e50b0010 	str	r0, [fp, #-16]",SDC, 328, 173, 5126, 3, 3377, 1230, 1, 914, 1052, 0, 272, 44538, 981, 3, 34, 3331, 512, 524, 3, 31416, 5795, 12002, 0, 0, 168, 3023, 2875, 4751, 56, 0, 0, 19, 26, 208, 5, 44824, 36379, 39818, 2, 0, 0, 339,-
18,r2,24, 1085035,r1,24, 1085035,r3,29, 1085035, 1045,"  108e68:	e5933000 	ldr	r3, [r3]",SDC, 415, 149, 4873, 2, 3216, 1133, 1, 895, 1036, 0, 274, 44523, 950, 3, 32, 3087, 441, 409, 3, 31733, 6455, 11551, 0, 0, 154, 2860, 2780, 4484, 56, 0, 0, 19, 27, 143, 2, 44726, 36245, 39527, 1, 0, 0, 319,-
19,r0,15, 1085042,r0,16, 1085042,r0,3, 1085042, 1042,"  108e70:	e51b3014 	ldr	r3, [fp, #-20]	; 0xffffffec",benign, 426, 171, 4987, 2, 3291, 1183, 1, 907, 1050, 0, 278, 45016, 970, 3, 33, 2950, 744, 433, 3, 31821, 6679, 11856, 0, 0, 160, 2912, 2826, 4607, 55, 0, 0, 19, 27, 120, 2, 44970, 36821, 40074, 1, 0, 0, 318,-
20,r3,31, 1085043,r3,13, 1085043,r0,6, 1085043, 1049,"  108e70:	e51b3014 	ldr	r3, [fp, #-20]	; 0xffffffec",benign, 401, 156, 4757, 2, 3146, 1136, 1, 851, 1003, 0, 278, 44294, 908, 3, 32, 3011, 421, 434, 3, 31920, 6756, 11389, 0, 0, 145, 2776, 2734, 4404, 53, 0, 0, 19, 25, 120, 2, 44839, 36109, 39360, 1, 0, 0, 322,-
21,r3,27, 1085044,r2,29, 1085044,r2,23, 1085044, 1050,"  108e74:	e5932000 	ldr	r2, [r3]",benign, 307, 149, 4689, 2, 3091, 1100, 1, 851, 1001, 0, 257, 43255, 903, 3, 32, 3139, 443, 425, 3, 31405, 6320, 11159, 0, 0, 142, 2750, 2686, 4311, 53, 0, 0, 19, 25, 120, 2, 43783, 35387, 38642, 1, 0, 0, 316,-
22,r0,15, 1085035,r1,25, 1085035,r0,7, 1085035, 1043,"  108e68:	e5933000 	ldr	r3, [r3]",benign, 391, 151, 4751, 2, 3123, 1119, 0, 854, 1005, 0, 272, 44180, 909, 3, 32, 3186, 474, 427, 3, 32022, 6956, 11340, 0, 0, 144, 2782, 2729, 4381, 57, 0, 0, 19, 26, 143, 2, 44650, 36054, 39335, 1, 0, 0, 322,-
23,r1,25, 1085040,r1,13, 1085040,r1,13, 1085040, 1049,"  108e70:	e51b3014 	ldr	r3, [fp, #-20]	; 0xffffffec",benign, 305, 148, 4774, 2, 3146, 1131, 1, 851, 1003, 0, 265, 43459, 908, 3, 32, 2987, 427, 404, 3, 31118, 6019, 11345, 0, 0, 145, 2770, 2736, 4404, 53, 0, 0, 19, 24, 120, 2, 43852, 35533, 38787, 1, 0, 0, 316,-
24,r3,14, 1085054,r2,5, 1085054,r0,10, 1085054, 1048,"  108e7c:	e5832000 	str	r2, [r3]",benign, 424, 172, 5124, 2, 3376, 1219, 1, 923, 1064, 0, 266, 45199, 992, 3, 32, 3040, 406, 405, 3, 32059, 6811, 12042, 0, 0, 168, 3009, 2835, 4732, 58, 0, 0, 19, 26, 120, 2, 45019, 37011, 40265, 1, 0, 0, 317,-
25,r2,1, 1085063,r2,28, 1085063,r2,27, 1085063, 1045,"  108e84:	e51b2008 	ldr	r2, [fp, #-8]",benign, 407, 149, 5161, 2, 3421, 1206, 0, 972, 1104, 0, 276, 44477, 1040, 3, 33, 3086, 510, 413, 3, 32200, 6852, 12248, 0, 0, 175, 3066, 2895, 4742, 55, 0, 0, 19, 25, 121, 2, 45282, 37172, 40451, 1, 0, 0, 317,-
26,r1,6, 1085032,r2,2, 1085032,r2,19, 1085032, 1041,"  108e68:	e5933000 	ldr	r3, [r3]",benign, 312, 154, 4776, 2, 3148, 1122, 1, 864, 1013, 0, 272, 43742, 919, 3, 32, 3043, 421, 605, 3, 31507, 6458, 11335, 0, 0, 146, 2763, 2724, 4391, 52, 0, 0, 19, 24, 120, 2, 44179, 35588, 38854, 1, 0, 0, 318,-
28,r1,10, 1085017,r1,4, 1085017,r0,15, 1085017, 1050,"  108e58:	e24dd014 	sub	sp, sp, #20",benign, 323, 27, 4705, 3, 3130, 1104, 1, 851, 1001, 0, 266, 43850, 903, 3, 35, 2953, 443, 536, 3, 31996, 6711, 11234, 0, 0, 142, 2754, 2701, 4310, 53, 0, 0, 19, 25, 229, 5, 44487, 35897, 39270, 2, 0, 0, 318,-
30,r2,22, 1085012,r1,27, 1085012,r3,22, 1085012, 1046,"  108e54:	e28db000 	add	fp, sp, #0",31: reg: r3 pos: 24 at LOC: 1085016, 231, 63592, 514184, 5, 511556, 1187, 1, 1056, 1264, 2, 297, 46244, 1202, 3, 35, 3450, 598, 422, 3, 32547, 6855, 13101, 0, 0, 168, 3097, 3028, 4650, 54, 0, 0, 19, 25, 120, 2, 46177, 37805, 41242, 1, 0, 0, 318,-
31,r1,4, 1085058,r3,6, 1085058,r1,9, 1085058, 1043,"  108e80:	e51b3014 	ldr	r3, [fp, #-20]	; 0xffffffec",SDC, 430, 151, 5300, 2, 3501, 1284, 1, 1056, 1264, 0, 296, 46794, 1202, 3, 35, 3429, 628, 410, 3, 33099, 7413, 13138, 0, 0, 188, 3383, 3240, 4938, 58, 0, 0, 19, 25, 121, 2, 46978, 38609, 41883, 1, 0, 0, 318,-
32,r2,16, 1085056,r0,9, 1085056,r3,22, 1085056, 1040,"  108e80:	e51b3014 	ldr	r3, [fp, #-20]	; 0xffffffec",SDC, 347, 174, 5317, 2, 3502, 1281, 0, 1056, 1264, 0, 306, 46639, 1202, 3, 36, 3224, 631, 409, 3, 32530, 6572, 13138, 0, 0, 188, 3356, 3251, 4942, 56, 0, 0, 19, 25, 121, 2, 46436, 38102, 41330, 1, 0, 0, 316,-
33,r2,5, 1085041,r2,4, 1085041,r0,19, 1085041, 1041,"  108e70:	e51b3014 	ldr	r3, [fp, #-20]	; 0xffffffec",SDC, 413, 151, 5324, 2, 3505, 1281, 1, 1056, 1264, 0, 301, 46632, 1202, 3, 35, 3528, 612, 423, 3, 33328, 7643, 13189, 0, 0, 188, 3374, 3253, 4942, 57, 0, 0, 19, 24, 120, 2, 46993, 38397, 41914, 1, 0, 0, 317,-
34,r3,18, 1085021,r1,9, 1085021,r0,21, 1085021, 1043,"  108e5c:	e50b0010 	str	r0, [fp, #-16]",SDC, 448, 175, 5318, 3, 3500, 1281, 1, 1056, 1263, 0, 300, 46747, 1202, 3, 37, 3190, 671, 405, 3, 33223, 7380, 13191, 0, 0, 188, 3371, 3267, 4946, 58, 0, 0, 19, 26, 120, 3, 46783, 38597, 41896, 2, 0, 0, 325,-
36,r2,15, 1085031,r1,10, 1085031,r0,0, 1085031, 1043,"  108e64:	e51b3010 	ldr	r3, [fp, #-16]",SDC, 339, 27, 5328, 2, 3537, 1288, 1, 1056, 1264, 0, 304, 46647, 1202, 3, 35, 3385, 628, 405, 3, 33092, 7437, 13217, 0, 0, 188, 3346, 3269, 4934, 57, 0, 0, 19, 25, 120, 2, 47132, 38725, 42000, 1, 0, 0, 362,-
37,r2,3, 1085022,r2,12, 1085022,r1,27, 1085022, 1050,"  108e5c:	e50b0010 	str	r0, [fp, #-16]",SDC, 622, 362, 5311, 2, 3499, 1277, 0, 1056, 1264, 0, 308, 46800, 1202, 3, 36, 3601, 591, 416, 3, 33207, 7294, 13142, 0, 0, 188, 3357, 3267, 4930, 57, 0, 0, 19, 25, 120, 2, 46864, 38613, 42057, 1, 0, 0, 339,-
38,r1,5, 1085059,r3,26, 1085059,r2,1, 1085059, 1042,"  108e80:	e51b3014 	ldr	r3, [fp, #-20]	; 0xffffffec",SDC, 433, 153, 5315, 2, 3501, 1281, 1, 1056, 1263, 0, 294, 46922, 1202, 3, 35, 3263, 606, 414, 3, 33324, 7699, 13215, 0, 0, 188, 3367, 3266, 4925, 56, 0, 0, 19, 25, 139, 2, 46983, 38619, 41849, 1, 0, 0, 316,-
39,r3,11, 1085052,r1,16, 1085052,r2,25, 1085052, 1042,"  108e7c:	e5832000 	str	r2, [r3]",SDC, 325, 152, 5327, 2, 3505, 1287, 1, 1056, 1264, 0, 302, 46381, 1202, 3, 36, 3362, 711, 606, 3, 32595, 6875, 13183, 0, 0, 188, 3393, 3249, 4937, 54, 0, 0, 19, 25, 121, 2, 46470, 38061, 41371, 1, 0, 0, 316,-
40,r3,25, 1085039,r0,22, 1085039,r0,28, 1085039, 1045,"  108e6c:	e50b3008 	str	r3, [fp, #-8]",SDC, 448, 171, 5189, 2, 3418, 1256, 0, 1056, 1263, 0, 307, 47068, 1202, 3, 35, 3381, 572, 588, 3, 33221, 7553, 13216, 0, 0, 188, 3395, 3281, 4945, 58, 0, 0, 19, 22, 118, 3, 47087, 38688, 41966, 1, 0, 0, 316,-
42,r1,18, 1085017,r0,26, 1085017,r1,16, 1085017, 1044,"  108e58:	e24dd014 	sub	sp, sp, #20",SDC, 347, 28, 5337, 2, 3531, 1281, 1, 1056, 1264, 2, 298, 46279, 1202, 3, 36, 3134, 620, 607, 3, 33166, 7426, 13218, 0, 0, 188, 3396, 3249, 4946, 57, 0, 0, 19, 24, 119, 3, 47041, 38075, 41360, 1, 0, 0, 318,-
43,r0,3, 1085040,r0,7, 1085040,r1,22, 1085040, 1044,"  108e70:	e51b3014 	ldr	r3, [fp, #-20]	; 0xffffffec",SDC, 330, 157, 5310, 2, 3507, 1289, 1, 1056, 1264, 0, 297, 46370, 1202, 3, 35, 3260, 652, 414, 3, 32371, 6651, 13193, 0, 0, 188, 3383, 3296, 4939, 55, 0, 0, 19, 25, 120, 2, 46322, 38332, 41692, 1, 0, 0, 317,-
44,r1,19, 1085043,r2,11, 1085043,r2,6, 1085043, 1042,"  108e70:	e51b3014 	ldr	r3, [fp, #-20]	; 0xffffffec",SDC, 414, 152, 5315, 2, 3503, 1279, 0, 1056, 1264, 0, 307, 46866, 1202, 3, 35, 3406, 594, 429, 3, 33140, 7402, 13229, 0, 0, 188, 3368, 3252, 4938, 55, 0, 0, 19, 25, 120, 2, 46950, 38327, 41622, 1, 0, 0, 324,-
45,r0,28, 1085045,r1,6, 1085045,r3,19, 1085045, 1047,"  108e74:	e5932000 	ldr	r2, [r3]",SDC, 416, 153, 5315, 2, 3502, 1280, 1, 1056, 1263, 0, 300, 46815, 1202, 3, 36, 3394, 727, 416, 3, 33143, 7376, 13222, 0, 0, 188, 3382, 3267, 4946, 56, 0, 0, 19, 22, 121, 2, 46973, 38787, 42080, 1, 0, 0, 316,-
46,r2,0, 1085040,r3,1, 1085040,r1,9, 1085040, 1045,"  108e70:	e51b3014 	ldr	r3, [fp, #-20]	; 0xffffffec",SDC, 349, 173, 5313, 2, 3502, 1284, 1, 1056, 1263, 0, 294, 46198, 1202, 3, 35, 3575, 578, 413, 3, 32688, 6949, 13160, 0, 0, 188, 3414, 3248, 4931, 55, 0, 0, 19, 25, 120, 2, 46439, 38166, 41696, 1, 0, 0, 322,-
47,r3,10, 1085018,r3,5, 1085018,r2,15, 1085018, 1049,"  108e58:	e24dd014 	sub	sp, sp, #20",SDC, 418, 152, 5326, 2, 3508, 1282, 1, 1056, 1264, 0, 302, 46679, 1202, 3, 35, 3383, 543, 631, 3, 33194, 7486, 13218, 0, 0, 188, 3379, 3248, 4940, 53, 0, 0, 19, 25, 121, 2, 46860, 38665, 41943, 1, 0, 0, 337,-
48,r2,4, 1085037,r2,14, 1085037,r2,14, 1085037, 1043,"  108e6c:	e50b3008 	str	r3, [fp, #-8]",SDC, 431, 161, 5319, 2, 3501, 1283, 1, 1056, 1264, 0, 304, 46918, 1202, 3, 35, 3433, 615, 409, 3, 33136, 7420, 13224, 0, 0, 188, 3367, 3265, 4942, 56, 0, 0, 19, 25, 120, 2, 47049, 38342, 41593, 1, 0, 0, 336,-
49,r0,15, 1085052,r3,29, 1085052,r1,8, 1085052, 1043,"  108e7c:	e5832000 	str	r2, [r3]",SDC, 345, 174, 5320, 2, 3502, 1281, 1, 1056, 1264, 0, 299, 46417, 1202, 3, 35, 3369, 657, 430, 3, 32375, 6700, 13114, 0, 0, 188, 3384, 3250, 4942, 55, 0, 0, 17, 23, 119, 2, 46477, 38263, 41518, 1, 0, 0, 329,-
50,r1,7, 1085017,r3,0, 1085017,r0,25, 1085017, 1045,"  108e58:	e24dd014 	sub	sp, sp, #20",SDC, 425, 153, 5317, 3, 3501, 1279, 0, 1005, 1209, 0, 307, 46236, 1135, 3, 34, 3237, 657, 427, 3, 32657, 7047, 12693, 0, 0, 176, 3213, 3131, 4755, 54, 0, 0, 19, 25, 120, 2, 46330, 38483, 41761, 1, 0, 0, 317,-
51,r0,17, 1085056,r3,4, 1085056,r1,25, 1085056, 1043,"  108e80:	e51b3014 	ldr	r3, [fp, #-20]	; 0xffffffec",SDC, 356, 174, 5304, 2, 3505, 1282, 1, 1056, 1264, 0, 295, 46313, 1202, 3, 35, 3173, 603, 404, 3, 32669, 6723, 13154, 0, 0, 188, 3341, 3250, 4924, 55, 0, 0, 19, 24, 120, 2, 46383, 38122, 41577, 1, 0, 0, 326,-
53,r1,9, 1085012,r3,10, 1085012,r3,11, 1085012, 1041,"  108e54:	e28db000 	add	fp, sp, #0",SDC, 253, 29, 5199, 4, 3438, 1256, 1, 1056, 1263, 0, 300, 46312, 1202, 3, 35, 3173, 665, 593, 3, 32432, 6751, 13159, 0, 0, 188, 3354, 3257, 4938, 55, 0, 0, 19, 25, 120, 2, 46371, 37864, 41293, 1, 0, 0, 329,-
54,r2,27, 1085044,r1,14, 1085044,r3,5, 1085044, 1042,"  108e74:	e5932000 	ldr	r2, [r3]",SDC, 326, 152, 5322, 3, 3503, 1284, 1, 1056, 1264, 0, 306, 46152, 1202, 3, 37, 3406, 659, 517, 3, 32659, 6812, 13140, 0, 0, 188, 3378, 3287, 4933, 55, 0, 0, 19, 25, 120, 2, 46398, 37985, 41266, 1, 0, 0, 338,-
56,r2,6, 1085056,r2,1, 1085056,r0,19, 1085056, 1046,"  108e80:	e51b3014 	ldr	r3, [fp, #-20]	; 0xffffffec",SDC, 251, 27, 5337, 2, 3534, 1283, 1, 1056, 1264, 0, 292, 46185, 1202, 3, 35, 3579, 630, 408, 3, 32597, 6866, 13148, 0, 0, 188, 3397, 3270, 4956, 54, 0, 0, 19, 25, 120, 2, 46606, 38035, 41495, 1, 0, 0, 338,-
57,r3,5, 1085034,r0,29, 1085034,r0,14, 1085034, 1044,"  108e68:	e5933000 	ldr	r3, [r3]",SDC, 417, 155, 5163, 4, 3408, 1256, 0, 1056, 1263, 0, 307, 46948, 1202, 3, 35, 3491, 522, 415, 3, 32897, 7194, 13239, 0, 0, 188, 3372, 3278, 4958, 57, 0, 0, 19, 25, 120, 2, 46856, 38494, 41770, 1, 0, 0, 383,-
59,r0,15, 1085053,r3,23, 1085053,r0,21, 1085053, 1043,"  108e7c:	e5832000 	str	r2, [r3]",61: reg: r1 pos: 27 at LOC: 1085029, 350, 27, 5344, 2, 3540, 1282, 1, 1056, 1263, 0, 297, 46414, 1202, 3, 35, 3187, 627, 403, 3, 33070, 7434, 13240, 0, 0, 188, 3359, 3259, 4933, 55, 0, 0, 19, 25, 120, 2, 47087, 38651, 42114, 1, 0, 0, 339,-
60,r2,16, 1085019,r2,10, 1085019,r3,21, 1085019, 1047,"  108e58:	e24dd014 	sub	sp, sp, #20",SDC, 417, 156, 5322, 2, 3501, 1280, 1, 1056, 1264, 0, 312, 46965, 1202, 3, 36, 3170, 814, 409, 3, 33096, 7430, 13178, 0, 0, 188, 3348, 3261, 4927, 55, 0, 0, 19, 25, 119, 3, 46699, 38723, 41993, 1, 0, 0, 336,-
61,r1,26, 1085038,r0,30, 1085038,r0,9, 1085038, 1044,"  108e6c:	e50b3008 	str	r3, [fp, #-8]",SDC, 435, 171, 5303, 2, 3508, 1285, 1, 1056, 1264, 0, 306, 46545, 1202, 3, 35, 3221, 788, 409, 3, 33144, 7448, 13190, 0, 0, 188, 3362, 3255, 4944, 57, 0, 0, 19, 24, 118, 3, 47110, 38605, 41971, 1, 0, 0, 328,-
