num,reg,pos,loc,reg,pos,loc,reg,pos,loc,input_seed,instraction,res,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,dump
69,r2,30, 1049908,r0,27, 1049908,r3,24, 1049908, 1087,"  100534:	e5931000 	ldr	r1, [r3]",benign, 360, 221, 2868, 4, 1768, 1087, 0, 526, 725, 0, 251, 24412, 521, 3, 92, 3213, 1104, 410, 3, 14708, 7057, 8225, 0, 0, 33, 1876, 2020, 2919, 91, 0, 0, 19, 74, 119, 5, 25097, 16926, 20157, 1, 0, 0, 321,-
71,r0,1, 1049976,r2,18, 1049976,r1,30, 1049976, 1081,"  100578:	e51b3008 	ldr	r3, [fp, #-8]",benign, 264, 75, 2979, 4, 1868, 1109, 0, 533, 734, 0, 247, 24849, 530, 3, 90, 3432, 1051, 425, 3, 14472, 6818, 8452, 0, 0, 33, 1953, 2120, 2999, 91, 0, 0, 19, 68, 128, 5, 25274, 17189, 20432, 1, 0, 0, 324,-
72,r3,0, 1050032,r0,2, 1050032,r1,0, 1050032, 1091,"  1005b0:	e3083434 	movw	r3, #33844	; 0x8434",benign, 337, 202, 2908, 4, 1795, 1102, 1, 528, 725, 0, 248, 24672, 521, 3, 95, 3272, 1498, 410, 3, 14615, 7129, 8321, 0, 0, 33, 1898, 2090, 2946, 92, 0, 0, 19, 74, 119, 5, 25177, 17048, 20249, 1, 0, 0, 317,-
73,r0,29, 1049919,r2,22, 1049919,r1,6, 1049919, 1086,"  10053c:	e3403012 	movt	r3, #18",benign, 415, 200, 2827, 1, 1726, 1087, 1, 511, 702, 0, 237, 24994, 498, 3, 92, 3330, 1048, 419, 3, 14879, 7475, 8020, 0, 0, 33, 1794, 1989, 2840, 91, 0, 0, 19, 66, 119, 2, 25426, 17371, 20708, 1, 0, 0, 361,-
74,r0,13, 1049872,r3,25, 1049872,r2,10, 1049872, 1090,"  100510:	e1a02000 	mov	r2, r0",benign, 335, 8421, 2755176, 4, 2098801, 525373, 1, 511, 709, 0, 240, 22591, 506, 3, 92, 3238, 1284, 414, 3, 12599, 7255, 7915, 0, 0, 34, 1798, 1982, 2799, 91, 0, 0, 19, 63, 127, 5, 22979, 14574, 17804, 1, 0, 0, 322,-
75,r2,14, 1050117,r3,5, 1050117,r2,27, 1050117, 1093,"  100604:	e51b0018 	ldr	r0, [fp, #-24]	; 0xffffffe8",benign, 436, 209, 2899, 1, 1782, 1096, 0, 524, 721, 0, 242, 24975, 518, 3, 93, 3324, 1089, 411, 3, 15290, 7826, 8266, 0, 0, 33, 1898, 2068, 2926, 91, 0, 0, 19, 65, 119, 2, 25889, 17277, 20504, 1, 0, 0, 319,-
76,r2,8, 1050050,r0,3, 1050050,r0,17, 1050050, 1093,"  1005c0:	e1520003 	cmp	r2, r3",benign, 460, 220, 2795, 2, 1714, 1079, 0, 524, 722, 0, 262, 25350, 518, 3, 93, 3351, 1060, 413, 3, 15088, 7605, 8263, 0, 0, 33, 1881, 2074, 2923, 91, 0, 0, 19, 69, 128, 2, 25751, 18087, 21321, 1, 0, 0, 317,-
77,r3,28, 1050153,r1,1, 1050153,r3,14, 1050153, 1092,"  100628:	e0833004 	add	r3, r3, r4",benign, 429, 210, 2819, 2, 1722, 1083, 1, 516, 710, 0, 241, 24816, 506, 3, 94, 3249, 1113, 417, 3, 15006, 7561, 8088, 0, 0, 33, 1805, 1992, 2848, 92, 0, 0, 19, 69, 128, 2, 25624, 17264, 20533, 1, 0, 0, 324,-
80,r1,27, 1049945,r0,29, 1049945,r1,1, 1049945, 1084,"  100558:	e35300ff 	cmp	r3, #255	; 0xff",benign, 362, 74, 3059, 1, 1919, 1116, 1, 545, 763, 0, 256, 27340, 561, 3, 94, 3314, 1119, 574, 3, 17614, 8129, 8700, 0, 0, 35, 2007, 2142, 3048, 91, 0, 0, 19, 66, 127, 2, 27974, 20042, 23265, 1, 0, 0, 339,-
81,r3,30, 1049858,r1,3, 1049858,r0,17, 1049858, 1083,"  100500:	e24dd010 	sub	sp, sp, #16",benign, 428, 201, 2771, 1, 1687, 1075, 1, 511, 704, 0, 241, 24962, 500, 3, 93, 3259, 1033, 403, 3, 14894, 7317, 7960, 0, 0, 33, 1802, 1947, 2815, 94, 0, 0, 19, 77, 127, 2, 25597, 17501, 20866, 1, 0, 0, 339,-
83,r2,26, 1049871,r1,6, 1049871,r0,23, 1049871, 1091,"  10050c:	fa004a7b 	blx	112f00 <strlen>",benign, 350, 74, 2915, 2, 1832, 1091, 1, 536, 747, 0, 258, 25172, 544, 3, 91, 3080, 1157, 415, 3, 15204, 7695, 8375, 0, 0, 34, 1907, 2045, 2928, 92, 0, 0, 19, 75, 128, 2, 25886, 17766, 20997, 1, 0, 0, 336,-
85,r0,3, 1050169,r1,23, 1050169,r3,17, 1050169, 1089,"  100638:	e3403012 	movt	r3, #18",benign, 345, 75, 2869, 2, 1778, 1096, 0, 519, 715, 0, 245, 24744, 511, 3, 93, 3293, 1075, 421, 3, 15229, 7793, 8225, 0, 0, 33, 1846, 2025, 2899, 92, 0, 0, 19, 78, 119, 2, 25586, 17372, 20645, 1, 0, 0, 316,-
86,r2,11, 1050291,r0,8, 1050291,r3,7, 1050291, 1079,"  1006b0:	e1540003 	cmp	r4, r3",benign, 449, 211, 2889, 2, 1784, 1090, 1, 533, 739, 0, 261, 25468, 537, 3, 93, 3414, 1197, 402, 3, 15016, 7588, 8364, 0, 0, 34, 1906, 2074, 2922, 91, 0, 0, 19, 75, 119, 2, 25733, 17537, 20962, 1, 0, 0, 328,-
87,r0,5, 1050096,r2,16, 1050096,r2,2, 1050096, 1082,"  1005f0:	e50b0018 	str	r0, [fp, #-24]	; 0xffffffe8",benign, 350, 22864, 485498, 6, 483854, 1109, 1, 522, 720, 0, 255, 24591, 516, 3, 91, 3247, 1059, 411, 3, 14515, 7063, 8192, 0, 0, 33, 1850, 2040, 2910, 92, 0, 0, 19, 77, 120, 5, 25147, 16973, 20169, 1, 0, 0, 323,-
88,r0,18, 1050118,r0,11, 1050118,r3,21, 1050118, 1088,"  100604:	e51b0018 	ldr	r0, [fp, #-24]	; 0xffffffe8",benign, 457, 220, 2869, 1, 1763, 1091, 0, 525, 723, 0, 250, 25186, 519, 3, 94, 3309, 1040, 404, 3, 15421, 7984, 8274, 0, 0, 33, 1880, 2019, 2916, 91, 0, 0, 19, 68, 119, 2, 25877, 17589, 20826, 1, 0, 0, 326,-
89,r3,21, 1050154,r0,27, 1050154,r1,14, 1050154, 1088,"  100628:	e0833004 	add	r3, r3, r4",benign, 427, 203, 2872, 2, 1764, 1090, 1, 525, 723, 0, 245, 25182, 519, 3, 94, 3203, 1060, 412, 3, 15217, 7820, 8268, 0, 0, 33, 1875, 2065, 2911, 91, 0, 0, 19, 66, 119, 2, 25528, 17568, 20961, 1, 0, 0, 324,-
90,r3,12, 1049987,r1,6, 1049987,r3,6, 1049987, 1087,"  100580:	e51b1010 	ldr	r1, [fp, #-16]",benign, 440, 208, 2845, 2, 1746, 1088, 1, 521, 715, 0, 251, 24748, 511, 3, 93, 3128, 1105, 409, 3, 15277, 7744, 8218, 0, 0, 33, 1862, 1992, 2895, 92, 0, 0, 19, 67, 118, 2, 25740, 17564, 20794, 1, 0, 0, 338,-
91,r3,22, 1049902,r0,2, 1049902,r1,1, 1049902, 1090,"  10052c:	e3083434 	movw	r3, #33844	; 0x8434",benign, 447, 206, 2743, 2, 1687, 1074, 1, 511, 709, 0, 247, 22968, 506, 3, 92, 3302, 1358, 414, 3, 13025, 7523, 8000, 0, 0, 34, 1790, 1977, 2802, 93, 0, 0, 19, 65, 129, 2, 23463, 15217, 18412, 1, 0, 0, 339,-
92,r1,17, 1049903,r1,23, 1049903,r0,15, 1049903, 1088,"  10052c:	e3083434 	movw	r3, #33844	; 0x8434",benign, 464, 220, 2868, 2, 1770, 1089, 1, 525, 723, 0, 252, 25196, 519, 3, 93, 3192, 1240, 418, 3, 14789, 7293, 8213, 0, 0, 33, 1878, 2005, 2906, 91, 0, 0, 19, 79, 311, 2, 25965, 17307, 20744, 1, 0, 0, 316,-
93,r3,9, 1050286,r3,3, 1050286,r0,14, 1050286, 1090,"  1006ac:	e51b3010 	ldr	r3, [fp, #-16]",benign, 430, 205, 2740, 1, 1680, 1072, 0, 511, 709, 0, 259, 22836, 506, 3, 93, 3175, 1290, 412, 3, 13293, 7960, 7999, 0, 0, 34, 1841, 2013, 2802, 92, 0, 0, 19, 65, 128, 2, 23714, 15262, 18487, 1, 0, 0, 324,-
94,r0,19, 1050047,r0,13, 1050047,r1,4, 1050047, 1085,"  1005bc:	e51b2008 	ldr	r2, [fp, #-8]",benign, 433, 198, 2931, 1, 1816, 1100, 1, 529, 727, 0, 253, 25080, 523, 3, 93, 3389, 1099, 418, 3, 14611, 7082, 8353, 0, 0, 33, 1922, 2070, 2964, 91, 0, 0, 19, 65, 119, 2, 25861, 17557, 20777, 1, 0, 0, 324,-
95,r2,31, 1050022,r2,21, 1050022,r2,1, 1050022, 1088,"  1005a4:	e51b3008 	ldr	r3, [fp, #-8]",benign, 436, 197, 2856, 2, 1761, 1088, 1, 525, 723, 0, 252, 25150, 519, 3, 93, 3164, 1237, 413, 3, 15089, 7616, 8281, 0, 0, 33, 1903, 2026, 2915, 92, 0, 0, 19, 101, 128, 2, 25882, 17483, 20866, 1, 0, 0, 362,-
98,r1,26, 1050037,r2,20, 1050037,r0,16, 1050037, 1089,"  1005b4:	e3403012 	movt	r3, #18",benign, 357, 73, 2908, 2, 1812, 1097, 1, 529, 732, 0, 258, 24970, 529, 3, 92, 3677, 1064, 433, 3, 15206, 7768, 8349, 0, 0, 34, 1907, 2079, 2933, 92, 0, 0, 19, 65, 127, 2, 25906, 17894, 21083, 1, 0, 0, 317,-
100,r0,13, 1049928,r1,0, 1049928,r1,17, 1049928, 1094,"  100548:	e51b3008 	ldr	r3, [fp, #-8]",benign, 259, 75, 2872, 4, 1784, 1092, 1, 521, 718, 0, 246, 24813, 514, 3, 90, 3278, 1028, 432, 3, 14432, 7026, 8159, 0, 0, 33, 1854, 1998, 2897, 91, 0, 0, 19, 64, 126, 5, 25109, 16957, 20218, 1, 0, 0, 317,-
102,r1,19, 1049947,r0,3, 1049947,r0,9, 1049947, 1095,"  100558:	e35300ff 	cmp	r3, #255	; 0xff",benign, 358, 72, 2956, 1, 1849, 1100, 1, 539, 746, 0, 260, 25217, 544, 3, 91, 3271, 1269, 403, 3, 15327, 7695, 8501, 0, 0, 35, 1948, 2058, 2974, 93, 0, 0, 17, 63, 127, 2, 26071, 17748, 21082, 1, 0, 0, 338,-
103,r2,22, 1049964,r3,11, 1049964,r2,20, 1049964, 1086,"  10056c:	e3083434 	movw	r3, #33844	; 0x8434",benign, 341, 207, 2803, 4, 1719, 1087, 1, 511, 702, 0, 237, 24248, 498, 3, 92, 3312, 1076, 403, 3, 14370, 6983, 7975, 0, 0, 33, 1795, 1988, 2845, 92, 0, 0, 19, 76, 119, 5, 24795, 16615, 19831, 1, 0, 0, 336,-
104,r2,0, 1049911,r3,12, 1049911,r3,14, 1049911, 1091,"  100534:	e5931000 	ldr	r1, [r3]",benign, 443, 207, 2918, 1, 1802, 1097, 1, 528, 725, 0, 242, 25158, 521, 3, 94, 3445, 1290, 404, 3, 15340, 7885, 8359, 0, 0, 33, 1878, 2062, 2946, 92, 0, 0, 19, 25, 119, 2, 25651, 17683, 20913, 1, 0, 0, 336,-
105,r0,13, 1050271,r3,30, 1050271,r0,14, 1050271, 1096,"  10069c:	1a000001 	bne	1006a8 <strsearch+0xc4>",benign, 442, 220, 2706, 1, 1668, 1071, 0, 509, 707, 0, 247, 22023, 504, 3, 91, 2903, 1009, 412, 3, 12558, 7881, 7966, 0, 0, 34, 1784, 1981, 2783, 93, 0, 0, 19, 65, 128, 2, 22925, 14528, 17770, 1, 0, 0, 329,-
107,r3,17, 1050119,r1,21, 1050119,r0,29, 1050119, 1093,"  100604:	e51b0018 	ldr	r0, [fp, #-24]	; 0xffffffe8",benign, 359, 74, 2909, 2, 1811, 1099, 1, 524, 722, 0, 245, 25053, 518, 3, 94, 3504, 1046, 431, 3, 15146, 7693, 8288, 0, 0, 33, 1885, 2067, 2932, 91, 0, 0, 19, 66, 128, 2, 25986, 17561, 20781, 1, 0, 0, 339,-
108,r1,0, 1049979,r0,24, 1049979,r3,26, 1049979, 1086,"  100578:	e51b3008 	ldr	r3, [fp, #-8]",benign, 437, 206, 2798, 1, 1707, 1084, 1, 511, 702, 0, 236, 24847, 498, 3, 93, 3478, 1207, 433, 3, 14997, 7580, 8041, 0, 0, 33, 1808, 1992, 2847, 91, 0, 0, 19, 66, 128, 2, 25439, 17089, 20296, 1, 0, 0, 318,-
109,r1,20, 1050102,r0,30, 1050102,r2,18, 1050102, 1087,"  1005f4:	e3083434 	movw	r3, #33844	; 0x8434",benign, 427, 199, 2867, 1, 1769, 1088, 1, 526, 725, 0, 250, 24882, 521, 3, 95, 2985, 1117, 424, 3, 15001, 7536, 8295, 0, 0, 33, 1876, 2018, 2913, 91, 0, 0, 19, 69, 128, 2, 25836, 17704, 21075, 1, 0, 0, 317,-
110,r1,2, 1049961,r1,13, 1049961,r0,4, 1049961, 1090,"  100568:	ea000010 	b	1005b0 <init_search+0xb8>",benign, 434, 203, 2747, 2, 1680, 1074, 1, 511, 708, 0, 242, 22924, 506, 3, 93, 2941, 1273, 402, 3, 13110, 7765, 7975, 0, 0, 34, 1783, 1979, 2799, 92, 0, 0, 19, 75, 127, 2, 23136, 15210, 18404, 1, 0, 0, 326,-
111,r3,4, 1049862,r0,19, 1049862,r3,19, 1049862, 1087,"  100504:	e50b0010 	str	r0, [fp, #-16]",benign, 427, 208, 2913, 1, 1791, 1094, 0, 526, 722, 0, 247, 25219, 518, 3, 94, 2959, 1092, 411, 3, 15134, 7684, 8312, 0, 0, 33, 1913, 2043, 2938, 91, 0, 0, 19, 68, 119, 2, 25697, 17626, 20853, 1, 0, 0, 337,-
112,r3,14, 1050075,r1,5, 1050075,r0,28, 1050075, 1087,"  1005d8:	e320f000 	nop	{0}",benign, 432, 199, 2868, 1, 1769, 1090, 1, 526, 724, 0, 254, 24989, 521, 3, 96, 3308, 1336, 404, 3, 15129, 7676, 8291, 0, 0, 33, 1877, 2011, 2916, 92, 0, 0, 19, 69, 128, 2, 25620, 17162, 20573, 1, 0, 0, 316,-
114,r1,30, 1050261,r2,23, 1050261,r0,26, 1050261, 1089,"  100694:	e1a03000 	mov	r3, r0",benign, 350, 76, 2912, 1, 1823, 1098, 0, 529, 731, 0, 251, 25036, 529, 3, 92, 3077, 1048, 412, 3, 15301, 7565, 8358, 0, 0, 34, 1886, 2068, 2935, 93, 0, 0, 19, 65, 128, 2, 25863, 17640, 20897, 1, 0, 0, 338,-
115,r2,5, 1050199,r2,23, 1050199,r1,30, 1050199, 1097,"  100654:	e3403012 	movt	r3, #18",benign, 444, 208, 2893, 2, 1798, 1089, 1, 536, 745, 0, 259, 25568, 542, 3, 94, 3274, 1042, 424, 3, 15404, 7726, 8395, 0, 0, 34, 1905, 2097, 2939, 92, 0, 0, 19, 65, 119, 2, 25733, 17788, 21040, 1, 0, 0, 316,-
116,r1,22, 1049958,r0,19, 1049958,r2,12, 1049958, 1085,"  100564:	e50b3008 	str	r3, [fp, #-8]",benign, 452, 221, 2929, 2, 1809, 1100, 1, 529, 727, 0, 254, 24971, 523, 3, 93, 3633, 1085, 403, 3, 15139, 7634, 8406, 0, 0, 33, 1922, 2074, 2968, 92, 0, 0, 19, 65, 129, 2, 26047, 17720, 21121, 1, 0, 0, 328,-
117,r0,9, 1049892,r2,27, 1049892,r2,5, 1049892, 1087,"  100524:	e50b3008 	str	r3, [fp, #-8]",benign, 354, 219, 2867, 4, 1768, 1087, 0, 526, 725, 0, 255, 24630, 521, 3, 91, 3118, 1097, 424, 3, 14548, 7097, 8204, 0, 0, 33, 1876, 2037, 2923, 92, 0, 0, 19, 23, 128, 4, 25269, 16869, 20065, 1, 0, 0, 316,-
118,r2,28, 1050198,r0,29, 1050198,r2,9, 1050198, 1096,"  100654:	e3403012 	movt	r3, #18",benign, 423, 197, 2706, 1, 1660, 1070, 1, 509, 707, 0, 245, 22135, 504, 3, 92, 3137, 1013, 419, 3, 12740, 7680, 7960, 0, 0, 34, 1793, 1974, 2787, 92, 0, 0, 19, 66, 120, 2, 22581, 14502, 17747, 1, 0, 0, 328,-
119,r1,29, 1050026,r3,4, 1050026,r3,25, 1050026, 1089,"  1005a8:	e2833001 	add	r3, r3, #1",benign, 648, 409, 2814, 2, 1724, 1081, 1, 518, 718, 0, 254, 25135, 514, 3, 93, 3497, 1330, 419, 3, 15281, 7676, 8111, 0, 0, 33, 1847, 2032, 2854, 91, 0, 0, 19, 67, 119, 2, 25770, 17372, 20579, 1, 0, 0, 318,-
120,r3,17, 1049935,r0,31, 1049935,r1,6, 1049935, 1090,"  10054c:	e2833001 	add	r3, r3, #1",benign, 456, 197, 1010, 2, 665, 560, 1, 511, 709, 0, 246, 22736, 506, 3, 91, 3043, 1242, 425, 3, 13094, 7569, 8018, 0, 0, 34, 1782, 1980, 2802, 92, 0, 0, 19, 75, 119, 2, 23657, 15690, 18897, 1, 0, 0, 327,-
121,r0,11, 1050167,r1,30, 1050167,r3,11, 1050167, 1088,"  100634:	e3083034 	movw	r3, #32820	; 0x8034",benign, 431, 199, 2867, 2, 1762, 1090, 1, 525, 722, 0, 241, 25577, 519, 3, 93, 3098, 1074, 410, 3, 15174, 7689, 8245, 0, 0, 33, 1863, 2054, 2909, 93, 0, 0, 19, 69, 119, 2, 25564, 17806, 21037, 1, 0, 0, 324,-
122,r2,26, 1050081,r2,7, 1050081,r1,19, 1050081, 1094,"  1005e0:	e8bd8800 	pop	{fp, pc}",benign, 435, 211, 2860, 1, 1756, 1089, 1, 521, 718, 0, 252, 24730, 514, 3, 94, 3084, 1289, 401, 3, 15054, 7466, 8204, 0, 0, 33, 1855, 2006, 2901, 91, 0, 0, 19, 75, 273, 2, 25726, 17223, 20472, 1, 0, 0, 326,-
123,r3,27, 1049888,r3,25, 1049888,r0,29, 1049888, 1089,"  100520:	e3a03000 	mov	r3, #0",benign, 348, 205, 2888, 3, 1780, 1090, 1, 529, 731, 0, 246, 24842, 529, 3, 89, 3200, 1048, 434, 3, 14920, 7295, 8272, 0, 0, 34, 1901, 2071, 2916, 92, 0, 0, 19, 65, 119, 5, 25530, 17263, 20469, 1, 0, 0, 339,-
124,r0,15, 1049999,r3,30, 1049999,r2,5, 1049999, 1094,"  10058c:	e5d22000 	ldrb	r2, [r2]",benign, 443, 209, 2853, 3, 1754, 1088, 1, 521, 717, 0, 251, 25332, 514, 3, 95, 3098, 1148, 513, 3, 15526, 7941, 8223, 0, 0, 33, 1873, 2009, 2904, 91, 0, 0, 19, 73, 208, 5, 25720, 17536, 20791, 2, 0, 0, 329,-
125,r3,9, 1049896,r1,19, 1049896,r2,26, 1049896, 1097,"  100528:	ea000009 	b	100554 <init_search+0x5c>",benign, 345, 198, 2890, 3, 1791, 1086, 1, 536, 744, 0, 251, 24424, 542, 3, 91, 3154, 1113, 411, 3, 14878, 7272, 8334, 0, 0, 34, 1918, 2040, 2929, 91, 0, 0, 19, 74, 119, 5, 25343, 17428, 20671, 1, 0, 0, 316,-
126,r1,4, 1050056,r2,1, 1050056,r3,18, 1050056, 1093,"  1005c8:	e3083438 	movw	r3, #33848	; 0x8438",benign, 354, 210, 2902, 4, 1785, 1095, 1, 524, 722, 0, 241, 24481, 518, 3, 92, 3216, 1064, 421, 3, 14351, 6893, 8230, 0, 0, 33, 1859, 2047, 2921, 92, 0, 0, 19, 68, 119, 5, 25200, 17278, 20506, 1, 0, 0, 336,-
127,r3,22, 1050142,r3,10, 1050142,r0,5, 1050142, 1090,"  10061c:	e1540003 	cmp	r4, r3",benign, 429, 207, 2746, 2, 1680, 1073, 1, 511, 709, 0, 249, 22518, 506, 3, 93, 2934, 1099, 418, 3, 12889, 7497, 7988, 0, 0, 34, 1791, 1982, 2797, 91, 0, 0, 19, 66, 128, 2, 23381, 15415, 18675, 1, 0, 0, 321,-
128,r3,26, 1050109,r3,16, 1050109,r0,6, 1050109, 1093,"  1005fc:	e5933000 	ldr	r3, [r3]",benign, 446, 222, 2871, 1, 1769, 1099, 0, 518, 712, 1, 237, 25552, 509, 3, 94, 3563, 1052, 402, 3, 15113, 7632, 8215, 0, 0, 33, 1850, 2032, 2909, 92, 0, 0, 19, 68, 119, 2, 25857, 17718, 20954, 1, 0, 0, 329,-
129,r1,5, 1050059,r3,12, 1050059,r3,1, 1050059, 1089,"  1005c8:	e3083438 	movw	r3, #33848	; 0x8438",benign, 426, 198, 2891, 2, 1789, 1094, 0, 529, 731, 0, 247, 24669, 529, 3, 91, 3485, 1062, 404, 3, 15177, 7625, 8319, 0, 0, 34, 1884, 2047, 2929, 92, 0, 0, 19, 65, 121, 2, 25828, 17562, 20981, 1, 0, 0, 338,-
130,r3,16, 1049970,r2,31, 1049970,r1,22, 1049970, 1087,"  100570:	e3403012 	movt	r3, #18",benign, 426, 205, 2854, 2, 1751, 1089, 1, 526, 724, 0, 251, 25384, 521, 3, 94, 3359, 1114, 418, 3, 15038, 7593, 8292, 0, 0, 33, 1883, 2014, 2914, 91, 0, 0, 19, 26, 119, 2, 25994, 17201, 20474, 1, 0, 0, 324,-
131,r0,24, 1050273,r3,13, 1050273,r3,4, 1050273, 1090,"  1006a0:	e51b3014 	ldr	r3, [fp, #-20]	; 0xffffffec",benign, 443, 220, 2735, 1, 1683, 1074, 1, 511, 709, 0, 241, 23062, 506, 3, 93, 2930, 1075, 455, 3, 13292, 7687, 8000, 0, 0, 34, 1784, 1972, 2798, 91, 0, 0, 19, 65, 119, 2, 23564, 15488, 18760, 1, 0, 0, 317,-
133,r0,14, 1050284,r0,3, 1050284,r2,18, 1050284, 1095,"  1006ac:	e51b3010 	ldr	r3, [fp, #-16]",benign, 262, 75, 2942, 4, 1851, 1100, 1, 539, 746, 0, 254, 24815, 544, 3, 94, 3209, 1123, 411, 3, 14784, 7290, 8421, 0, 0, 35, 1959, 2140, 2967, 92, 0, 0, 19, 64, 129, 5, 25601, 17256, 20535, 1, 0, 0, 316,-
0,r3,22, 1050084,r0,29, 1050084,r0,23, 1050084, 1061,"  1005e4:	e92d4830 	push	{r4, r5, fp, lr}",SDC, 249, 74, 2764, 2, 1705, 1071, 1, 516, 707, 0, 253, 23617, 503, 3, 93, 3221, 1044, 402, 3, 13749, 6958, 7974, 0, 0, 33, 1826, 1971, 2841, 92, 0, 0, 19, 25, 120, 2, 24181, 15794, 19047, 1, 0, 0, 339,-
1,r0,28, 1050139,r0,26, 1050139,r3,2, 1050139, 1062,"  100618:	e51b3010 	ldr	r3, [fp, #-16]",benign, 435, 212, 2872, 1, 1766, 1091, 1, 525, 723, 0, 249, 25250, 520, 3, 93, 3313, 1269, 406, 3, 15456, 7966, 8295, 0, 0, 33, 1855, 2056, 2903, 91, 0, 0, 19, 27, 119, 2, 25771, 17976, 21264, 1, 0, 0, 328,-
2,r1,4, 1050213,r0,19, 1050213,r1,21, 1050213, 1064,"  100664:	e5933000 	ldr	r3, [r3]",benign, 434, 205, 2900, 2, 1789, 1090, 1, 533, 738, 0, 259, 25740, 535, 3, 94, 3274, 1075, 415, 3, 15503, 8081, 8385, 0, 0, 34, 1893, 2086, 2942, 91, 0, 0, 19, 65, 119, 2, 25794, 17857, 21148, 1, 0, 0, 336,-
3,r3,10, 1049890,r3,18, 1049890,r3,15, 1049890, 1066,"  100520:	e3a03000 	mov	r3, #0",benign, 441, 206, 2871, 1, 1776, 1089, 0, 526, 724, 0, 255, 24856, 521, 3, 93, 3008, 1395, 421, 3, 14942, 7438, 8256, 0, 0, 33, 1877, 2008, 2910, 92, 0, 0, 19, 75, 119, 2, 25883, 17744, 20954, 1, 0, 0, 339,-
4,r2,24, 1050007,r0,29, 1050007,r1,5, 1050007, 1066,"  100594:	e2432001 	sub	r2, r3, #1",benign, 456, 224, 2857, 2, 1766, 1089, 1, 524, 721, 0, 255, 25396, 517, 3, 96, 3190, 1106, 520, 3, 15238, 7650, 8255, 0, 0, 33, 1879, 2020, 2916, 93, 0, 0, 19, 53, 218, 5, 26150, 17414, 20653, 2, 0, 0, 323,-
5,r3,11, 1050006,r2,7, 1050006,r3,0, 1050006, 1066,"  100594:	e2432001 	sub	r2, r3, #1",benign, 435, 200, 2855, 3, 1759, 1090, 1, 521, 714, 0, 248, 25273, 511, 3, 94, 3296, 1115, 402, 3, 15000, 7532, 8220, 0, 0, 33, 1866, 1999, 2895, 91, 0, 0, 19, 22, 127, 2, 25811, 17204, 20461, 1, 0, 0, 323,-
6,r1,1, 1050049,r3,21, 1050049,r2,28, 1050049, 1067,"  1005c0:	e1520003 	cmp	r2, r3",benign, 443, 199, 2741, 1, 1685, 1072, 1, 522, 730, 0, 251, 22929, 489, 3, 92, 3228, 1011, 413, 3, 13192, 8018, 8095, 0, 0, 35, 1816, 2008, 2813, 92, 0, 0, 19, 62, 120, 2, 23610, 15421, 18639, 1, 0, 0, 317,-
7,r1,24, 1050052,r0,20, 1050052,r3,17, 1050052, 1062,"  1005c4:	3affffe8 	bcc	10056c <init_search+0x74>",benign, 362, 223, 2867, 3, 1760, 1090, 1, 525, 724, 0, 242, 24503, 520, 3, 94, 3260, 1068, 402, 3, 14761, 7055, 8152, 0, 0, 33, 1865, 2044, 2902, 92, 0, 0, 17, 76, 127, 5, 25234, 16920, 20223, 1, 0, 0, 317,-
8,r2,18, 1050011,r2,6, 1050011,r0,17, 1050011, 1060,"  100598:	e3083034 	movw	r3, #32820	; 0x8034",benign, 441, 209, 2872, 2, 1772, 1084, 1, 531, 737, 0, 255, 25437, 534, 3, 93, 3348, 1032, 459, 3, 15350, 7965, 8309, 0, 0, 34, 1901, 2044, 2921, 91, 0, 0, 19, 65, 127, 2, 26245, 17549, 20908, 1, 0, 0, 318,-
9,r2,12, 1049872,r0,18, 1049872,r1,28, 1049872, 1063,"  100510:	e1a02000 	mov	r2, r0",SDC, 332, 436, 88707, 4, 67176, 17454, 1, 516, 716, 0, 259, 22428, 8675, 3, 326, 3072, 6614, 412, 3, 12434, 7443, 7916, 0, 0, 34, 1780, 1977, 2778, 92, 0, 0, 19, 64, 119, 5, 22831, 236724, 240364, 1, 0, 0, 322,-
10,r1,27, 1049934,r2,6, 1049934,r3,19, 1049934, 1074,"  10054c:	e2833001 	add	r3, r3, #1",benign, 432, 177, 1439, 1, 986, 609, 1, 370, 637, 0, 267, 22075, 451, 3, 70, 3037, 1107, 433, 3, 14064, 8050, 6000, 0, 0, 51, 1416, 1553, 1674, 92, 0, 0, 19, 23, 128, 2, 22399, 14293, 17514, 1, 0, 0, 321,-
11,r2,28, 1049917,r1,25, 1049917,r1,14, 1049917, 1068,"  10053c:	e3403012 	movt	r3, #18",benign, 456, 208, 2899, 2, 1793, 1092, 1, 529, 732, 0, 255, 25433, 529, 3, 92, 3383, 1037, 595, 3, 15095, 7498, 8312, 0, 0, 34, 1890, 2054, 2925, 92, 0, 0, 19, 75, 271, 2, 25838, 17813, 21041, 1, 0, 0, 336,-
12,r1,16, 1049972,r2,31, 1049972,r2,4, 1049972, 1074,"  100574:	e5932000 	ldr	r2, [r3]",benign, 351, 208, 2865, 4, 1767, 1086, 1, 527, 733, 0, 247, 24813, 530, 3, 90, 3233, 1434, 434, 3, 14743, 7319, 8238, 0, 0, 34, 1880, 2066, 2911, 91, 0, 0, 19, 73, 120, 5, 25187, 17055, 20438, 1, 0, 0, 322,-
